Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
113,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),5/9/2021 23:00,(-),-17.870200°,25.844533°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
114,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 00:00,(-),-17.864032°,25.845583°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
115,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 01:00,(-),-17.864465°,25.846217°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
116,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 02:00,(-),-17.866017°,25.850117°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
117,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 03:00,(-),-17.866900°,25.849482°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
118,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 04:00,(-),-17.866965°,25.849415°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
119,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 05:00,(-),-17.874083°,25.847317°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
120,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 06:00,(-),-17.876348°,25.848917°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
121,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 07:00,(-),-17.883500°,25.848098°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
122,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 08:00,(-),-17.886133°,25.852967°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
123,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 09:00,(-),-17.892900°,25.852317°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
124,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 10:00,(-),-17.892715°,25.851800°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
125,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 11:00,(-),-17.892700°,25.851800°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
126,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 12:00,(-),-17.889900°,25.853733°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
127,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 13:00,(-),-17.891183°,25.853565°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
128,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 14:00,(-),-17.891833°,25.853433°,(-),<10 meters,0 km/h,7 Volt,40°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
129,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 15:00,(-),-17.892715°,25.853798°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
130,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 16:00,(-),-17.891100°,25.852967°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
131,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 17:00,(-),-17.887867°,25.852165°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
132,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 18:00,(-),-17.885665°,25.853982°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
133,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 19:00,(-),-17.879100°,25.853915°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
134,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 20:00,(-),-17.875198°,25.851783°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
135,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 21:00,(-),-17.876048°,25.843350°,(-),<10 meters,0 km/h,7 Volt,27°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
136,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 22:00,(-),-17.871483°,25.843065°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
137,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 23:00,(-),-17.871683°,25.843800°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
138,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 00:00,(-),-17.871648°,25.843800°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
139,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 01:00,(-),-17.871683°,25.843832°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
140,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 02:00,(-),-17.874050°,25.843583°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
141,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 03:00,(-),-17.877900°,25.845032°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
142,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 04:00,(-),-17.881233°,25.844882°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
143,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 05:00,(-),-17.882782°,25.845115°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
144,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 06:00,(-),-17.882798°,25.845032°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
145,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 07:00,(-),-17.883765°,25.844217°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
146,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 08:00,(-),-17.888432°,25.848848°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
147,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 09:00,(-),-17.891067°,25.852048°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
148,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 10:00,(-),-17.889932°,25.853782°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
149,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 11:00,(-),-17.891917°,25.853933°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
150,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 12:00,(-),-17.892767°,25.853400°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
151,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 13:00,(-),-17.892783°,25.851467°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
152,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 14:00,(-),-17.893017°,25.850015°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
153,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 15:00,(-),-17.892483°,25.853565°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
154,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 16:00,(-),-17.890915°,25.856500°,(-),<10 meters,0 km/h,7 Volt,41°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
155,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 17:00,(-),-17.889500°,25.864715°,(-),<10 meters,0 km/h,7 Volt,41°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
156,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 19:00,(-),-17.885365°,25.864715°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
157,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 20:01,(-),-17.878832°,25.867365°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
158,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 21:00,(-),-17.875250°,25.867282°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
159,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 22:00,(-),-17.873598°,25.867065°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
160,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 23:00,(-),-17.870715°,25.869198°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
161,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 00:00,(-),-17.867650°,25.869082°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
162,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 01:00,(-),-17.866432°,25.868717°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
163,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 02:00,(-),-17.869133°,25.868067°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
164,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 03:00,(-),-17.869532°,25.867398°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
165,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 04:00,(-),-17.869483°,25.867398°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
166,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 05:00,(-),-17.869515°,25.867382°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
167,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 06:00,(-),-17.868965°,25.866598°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
168,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 07:00,(-),-17.869532°,25.865848°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
169,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 08:00,(-),-17.874167°,25.859798°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
170,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 09:00,(-),-17.885148°,25.853565°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
171,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 10:00,(-),-17.888248°,25.852250°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
172,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 11:00,(-),-17.892515°,25.853633°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
173,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 12:00,(-),-17.892748°,25.853833°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
174,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 13:00,(-),-17.892748°,25.855033°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
175,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 14:00,(-),-17.892748°,25.855017°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
176,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 15:00,(-),-17.892748°,25.855033°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
177,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 16:00,(-),-17.889515°,25.853850°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
178,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 17:00,(-),-17.888833°,25.852450°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
179,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 18:00,(-),-17.884732°,25.853865°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
180,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 19:00,(-),-17.879248°,25.854067°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
181,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 20:00,(-),-17.869800°,25.844982°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
182,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 21:00,(-),-17.869783°,25.841517°,(-),<10 meters,0 km/h,7 Volt,27°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
183,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 22:00,(-),-17.869250°,25.845982°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
184,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 23:00,(-),-17.869182°,25.845515°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
185,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 00:00,(-),-17.870200°,25.845665°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
186,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 01:00,(-),-17.870915°,25.840615°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
187,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 02:00,(-),-17.869867°,25.839648°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
188,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 03:00,(-),-17.869133°,25.839532°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
189,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 04:00,(-),-17.868665°,25.838217°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
190,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 05:00,(-),-17.871748°,25.837832°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
191,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 06:00,(-),-17.876400°,25.837350°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
192,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 07:00,(-),-17.876417°,25.837315°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
193,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 08:00,(-),-17.877548°,25.832932°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
194,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 09:00,(-),-17.882232°,25.834800°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
195,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 10:00,(-),-17.884350°,25.836517°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
196,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 11:00,(-),-17.879333°,25.826265°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
197,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 12:00,(-),-17.880700°,25.812815°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
198,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 13:00,(-),-17.880832°,25.805515°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
199,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 14:00,(-),-17.876833°,25.802450°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
200,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 15:00,(-),-17.876815°,25.802450°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
201,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 16:00,(-),-17.876248°,25.802883°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
202,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 17:00,(-),-17.876867°,25.805532°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
203,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 18:00,(-),-17.875732°,25.813900°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
204,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 19:00,(-),-17.877267°,25.824882°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
205,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 20:00,(-),-17.881265°,25.840298°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
206,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 21:00,(-),-17.880783°,25.839565°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
207,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 22:00,(-),-17.880800°,25.839848°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
208,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 23:00,(-),-17.881017°,25.839848°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
209,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 00:00,(-),-17.880383°,25.840550°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
210,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 01:01,(-),-17.880167°,25.843632°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
211,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 02:00,(-),-17.880800°,25.845115°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
212,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 03:00,(-),-17.878683°,25.845383°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
213,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 04:00,(-),-17.873065°,25.837932°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
214,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 05:00,(-),-17.871700°,25.838815°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
215,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 06:00,(-),-17.875867°,25.838032°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
216,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 07:00,(-),-17.877167°,25.834800°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
217,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 08:00,(-),-17.878482°,25.834315°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
218,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 09:00,(-),-17.878967°,25.831567°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
219,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 10:00,(-),-17.879265°,25.830933°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
220,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 11:00,(-),-17.879482°,25.830317°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
221,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 12:00,(-),-17.879482°,25.830332°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
222,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 13:00,(-),-17.880332°,25.830665°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
223,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 14:00,(-),-17.882000°,25.827882°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
224,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 15:00,(-),-17.881867°,25.826783°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
225,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 16:00,(-),-17.879867°,25.825917°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
226,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 17:00,(-),-17.877717°,25.826333°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
227,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 18:00,(-),-17.883883°,25.840683°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
228,Bull 8: 1315832,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 19:00,(-),-17.884815°,25.842267°,(-),<10 meters,0 km/h,7 Volt,31°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
