"","ï..Time","Latitude","Longitude","doy","BulNum"
"12601","2019-06-23 00:00:32",-17.9966833333333,25.7976,174,"4"
"12562","2019-06-23 01:00:32",-17.91825,25.8311333333333,174,"5"
"1576","2019-06-23 01:30:32",-17.9177333333333,25.8270166666667,174,"2"
"12483","2019-06-23 03:00:32",-17.8751333333333,25.8400666666667,174,"6"
"1580","2019-06-23 03:30:33",-17.9178166666667,25.82615,174,"2"
"926","2019-06-23 04:00:32",-18.26265,26.0567333333333,174,"3"
"12641","2019-06-23 04:00:33",-17.99885,25.7972,174,"4"
"917","2019-06-23 05:00:32",-18.1315833333333,26.31155,174,"1"
"12602","2019-06-23 05:00:32",-17.92075,25.827,174,"5"
"1584","2019-06-23 05:31:03",-17.9178333333333,25.8262166666667,174,"2"
"12523","2019-06-23 07:00:32",-17.8749666666667,25.8301666666667,174,"6"
"1588","2019-06-23 07:30:32",-17.9142833333333,25.8285166666667,174,"2"
"922","2019-06-23 08:00:32",-18.2648666666667,26.0580833333333,174,"3"
"12681","2019-06-23 08:00:32",-17.9945666666667,25.7974833333333,174,"4"
"913","2019-06-23 09:00:32",-18.1298,26.3115166666667,174,"1"
"12642","2019-06-23 09:00:32",-17.917,25.8249333333333,174,"5"
"1592","2019-06-23 09:30:32",-17.9125666666667,25.8317333333333,174,"2"
"12563","2019-06-23 11:00:32",-17.8791666666667,25.8293166666667,174,"6"
"1596","2019-06-23 11:30:32",-17.9120166666667,25.8327166666667,174,"2"
"918","2019-06-23 12:00:32",-18.2737666666667,26.0623,174,"3"
"12721","2019-06-23 12:00:32",-17.9848666666667,25.8026333333333,174,"4"
"909","2019-06-23 13:00:32",-18.1303833333333,26.3116333333333,174,"1"
"12682","2019-06-23 13:00:32",-17.9062333333333,25.8418666666667,174,"5"
"1600","2019-06-23 13:30:32",-17.9109833333333,25.8338833333333,174,"2"
"12603","2019-06-23 15:00:32",-17.8827666666667,25.8276,174,"6"
"1604","2019-06-23 15:30:32",-17.9153666666667,25.8367,174,"2"
"914","2019-06-23 16:00:32",-18.2768666666667,26.0591833333333,174,"3"
"905","2019-06-23 17:00:32",-18.1317833333333,26.31035,174,"1"
"12761","2019-06-23 17:00:32",-17.9899833333333,25.8047833333333,174,"4"
"12722","2019-06-23 17:00:32",-17.90065,25.8387833333333,174,"5"
"1608","2019-06-23 17:30:32",-17.9153,25.8404833333333,174,"2"
"1612","2019-06-23 19:30:32",-17.9285166666667,25.8413666666667,174,"2"
"910","2019-06-23 20:00:33",-18.2808333333333,26.0570833333333,174,"3"
"901","2019-06-23 21:00:32",-18.1428333333333,26.3136833333333,174,"1"
"12801","2019-06-23 21:00:32",-17.99885,25.8009,174,"4"
"12762","2019-06-23 21:00:32",-17.9070166666667,25.8456666666667,174,"5"
"12643","2019-06-23 21:00:32",-17.8767166666667,25.8423833333333,174,"6"
"1616","2019-06-23 21:30:32",-17.9291833333333,25.8390333333333,174,"2"
"1620","2019-06-23 23:30:32",-17.9314666666667,25.8404833333333,174,"2"
"906","2019-06-24 00:00:32",-18.2636666666667,26.0388166666667,175,"3"
"12841","2019-06-24 01:00:32",-17.9966,25.7943333333333,175,"4"
"12802","2019-06-24 01:00:32",-17.9045,25.8291166666667,175,"5"
"12683","2019-06-24 01:00:32",-17.8806333333333,25.8520666666667,175,"6"
"897","2019-06-24 01:00:33",-18.1367166666667,26.3165666666667,175,"1"
"1624","2019-06-24 01:30:32",-17.9338333333333,25.8398333333333,175,"2"
"1628","2019-06-24 03:30:33",-17.9309833333333,25.8445333333333,175,"2"
"902","2019-06-24 04:00:32",-18.2619166666667,26.0452,175,"3"
"893","2019-06-24 05:00:32",-18.1369166666667,26.31655,175,"1"
"12881","2019-06-24 05:00:32",-17.9989,25.7972333333333,175,"4"
"12842","2019-06-24 05:00:32",-17.9035333333333,25.8276,175,"5"
"12723","2019-06-24 05:00:32",-17.8820166666667,25.8535666666667,175,"6"
"1632","2019-06-24 05:30:34",-17.9293,25.8443833333333,175,"2"
"1636","2019-06-24 07:30:32",-17.9290833333333,25.8446166666667,175,"2"
"898","2019-06-24 08:00:32",-18.2632333333333,26.05295,175,"3"
"12921","2019-06-24 09:00:32",-17.99565,25.7944166666667,175,"4"
"12882","2019-06-24 09:00:32",-17.9026166666667,25.8291,175,"5"
"12763","2019-06-24 09:00:33",-17.88325,25.8504333333333,175,"6"
"1640","2019-06-24 09:30:32",-17.9283666666667,25.84425,175,"2"
"889","2019-06-24 10:00:32",-18.1205333333333,26.3267666666667,175,"1"
"1644","2019-06-24 11:30:51",-17.9275333333333,25.8447666666667,175,"2"
"894","2019-06-24 12:00:32",-18.2675333333333,26.05445,175,"3"
"12961","2019-06-24 13:00:32",-17.9836666666667,25.80755,175,"4"
"12922","2019-06-24 13:00:32",-17.9011166666667,25.8398833333333,175,"5"
"12803","2019-06-24 13:00:32",-17.8831333333333,25.8439166666667,175,"6"
"1648","2019-06-24 13:30:32",-17.9267333333333,25.8461,175,"2"
"885","2019-06-24 14:00:58",-18.11405,26.3205,175,"1"
"1652","2019-06-24 15:30:32",-17.9245,25.8456166666667,175,"2"
"890","2019-06-24 16:00:32",-18.2746166666667,26.0480166666667,175,"3"
"13001","2019-06-24 17:00:32",-17.9918166666667,25.80775,175,"4"
"12962","2019-06-24 17:00:32",-17.9028333333333,25.8416166666667,175,"5"
"12843","2019-06-24 17:00:32",-17.8871333333333,25.8509666666667,175,"6"
"1656","2019-06-24 17:30:32",-17.9249833333333,25.8457833333333,175,"2"
"881","2019-06-24 18:00:32",-18.109,26.3190333333333,175,"1"
"1660","2019-06-24 19:30:32",-17.92315,25.8424166666667,175,"2"
"886","2019-06-24 20:00:32",-18.2706833333333,26.0354333333333,175,"3"
"13041","2019-06-24 21:00:32",-17.9958666666667,25.8036833333333,175,"4"
"13002","2019-06-24 21:00:32",-17.90695,25.8284,175,"5"
"12883","2019-06-24 21:00:32",-17.8740166666667,25.84175,175,"6"
"1664","2019-06-24 21:30:32",-17.9214166666667,25.8380166666667,175,"2"
"877","2019-06-24 22:00:32",-18.1136666666667,26.2941166666667,175,"1"
"1668","2019-06-24 23:30:32",-17.9197,25.8350166666667,175,"2"
"882","2019-06-25 00:00:32",-18.2709166666667,26.0457666666667,176,"3"
"13081","2019-06-25 01:00:32",-17.9971,25.8041666666667,176,"4"
"13042","2019-06-25 01:00:32",-17.9121166666667,25.82015,176,"5"
"12923","2019-06-25 01:00:32",-17.8802166666667,25.8475666666667,176,"6"
"1672","2019-06-25 01:30:32",-17.9196833333333,25.8349666666667,176,"2"
"873","2019-06-25 02:00:32",-18.11465,26.2891,176,"1"
"1676","2019-06-25 03:30:32",-17.9202333333333,25.8353666666667,176,"2"
"878","2019-06-25 04:00:32",-18.2716,26.0518166666667,176,"3"
"13121","2019-06-25 05:00:32",-17.9952,25.7938166666667,176,"4"
"13082","2019-06-25 05:00:32",-17.9224,25.8046666666667,176,"5"
"12963","2019-06-25 05:00:32",-17.8822,25.8479333333333,176,"6"
"1680","2019-06-25 05:30:32",-17.9192833333333,25.83555,176,"2"
"869","2019-06-25 06:00:32",-18.1014833333333,26.2930166666667,176,"1"
"1684","2019-06-25 07:30:32",-17.9173,25.8346833333333,176,"2"
"874","2019-06-25 08:00:32",-18.2723666666667,26.0559,176,"3"
"13161","2019-06-25 09:00:32",-17.9942833333333,25.7971,176,"4"
"13122","2019-06-25 09:00:32",-17.9183166666667,25.7936833333333,176,"5"
"13003","2019-06-25 09:00:33",-17.8833333333333,25.8497833333333,176,"6"
"1688","2019-06-25 09:30:32",-17.91405,25.83595,176,"2"
"865","2019-06-25 10:00:32",-18.0916833333333,26.2808833333333,176,"1"
"1692","2019-06-25 11:30:32",-17.91435,25.8396166666667,176,"2"
"870","2019-06-25 12:00:32",-18.2742333333333,26.0553666666667,176,"3"
"13201","2019-06-25 13:00:32",-17.9833666666667,25.8071833333333,176,"4"
"13162","2019-06-25 13:00:32",-17.9092833333333,25.8012166666667,176,"5"
"13043","2019-06-25 13:00:32",-17.8867,25.8526833333333,176,"6"
"1696","2019-06-25 13:30:32",-17.9020833333333,25.83935,176,"2"
"861","2019-06-25 14:00:32",-18.09125,26.27785,176,"1"
"1700","2019-06-25 15:30:32",-17.9014,25.8386333333333,176,"2"
"866","2019-06-25 16:00:32",-18.278,26.05335,176,"3"
"13202","2019-06-25 17:00:32",-17.9053,25.8110666666667,176,"5"
"13083","2019-06-25 17:00:32",-17.8898166666667,25.8525833333333,176,"6"
"1704","2019-06-25 17:30:32",-17.9055,25.8297666666667,176,"2"
"13241","2019-06-25 18:00:32",-17.9859833333333,25.8148333333333,176,"4"
"857","2019-06-25 18:00:51",-18.0793833333333,26.27395,176,"1"
"1708","2019-06-25 19:30:32",-17.9072666666667,25.8282166666667,176,"2"
"862","2019-06-25 21:00:32",-18.27365,26.03405,176,"3"
"13242","2019-06-25 21:00:32",-17.8976666666667,25.8150333333333,176,"5"
"13123","2019-06-25 21:00:32",-17.8766833333333,25.8419666666667,176,"6"
"1712","2019-06-25 21:30:32",-17.9098333333333,25.8269666666667,176,"2"
"853","2019-06-25 22:00:32",-18.0625333333333,26.2763666666667,176,"1"
"13281","2019-06-25 22:00:32",-17.9928,25.8058833333333,176,"4"
"1716","2019-06-25 23:30:32",-17.9122,25.8259666666667,176,"2"
"858","2019-06-26 01:00:32",-18.2622333333333,26.0424166666667,177,"3"
"13282","2019-06-26 01:00:32",-17.9078833333333,25.8118666666667,177,"5"
"13163","2019-06-26 01:00:32",-17.8796666666667,25.8482666666667,177,"6"
"1720","2019-06-26 01:30:32",-17.9104833333333,25.8227333333333,177,"2"
"849","2019-06-26 02:00:32",-18.0583166666667,26.2945,177,"1"
"13321","2019-06-26 02:00:32",-17.9969666666667,25.80285,177,"4"
"1724","2019-06-26 03:30:32",-17.9093666666667,25.8239,177,"2"
"854","2019-06-26 05:00:32",-18.2616,26.0493,177,"3"
"13203","2019-06-26 05:00:33",-17.88225,25.8481333333333,177,"6"
"13322","2019-06-26 05:01:03",-17.9089166666667,25.8116666666667,177,"5"
"1728","2019-06-26 05:30:32",-17.9095333333333,25.8239333333333,177,"2"
"845","2019-06-26 06:00:32",-18.057,26.2924,177,"1"
"13361","2019-06-26 06:00:32",-17.9972666666667,25.80275,177,"4"
"1732","2019-06-26 07:30:32",-17.9072333333333,25.82325,177,"2"
"850","2019-06-26 09:00:32",-18.2601833333333,26.05675,177,"3"
"13362","2019-06-26 09:00:32",-17.9084166666667,25.8130333333333,177,"5"
"13243","2019-06-26 09:00:32",-17.8887833333333,25.8524333333333,177,"6"
"1736","2019-06-26 09:30:32",-17.90265,25.8324,177,"2"
"13401","2019-06-26 10:00:32",-17.9844166666667,25.8095666666667,177,"4"
"841","2019-06-26 10:01:21",-18.0592166666667,26.2861666666667,177,"1"
"1740","2019-06-26 11:30:32",-17.9037333333333,25.8404833333333,177,"2"
"846","2019-06-26 13:00:32",-18.2506833333333,26.0618166666667,177,"3"
"13402","2019-06-26 13:00:32",-17.9021833333333,25.8326,177,"5"
"13283","2019-06-26 13:00:51",-17.91425,25.8775666666667,177,"6"
"1744","2019-06-26 13:30:32",-17.9047166666667,25.8406333333333,177,"2"
"837","2019-06-26 14:00:32",-18.0606333333333,26.2811,177,"1"
"13441","2019-06-26 14:00:32",-17.9690666666667,25.8182833333333,177,"4"
"1748","2019-06-26 15:30:32",-17.9115833333333,25.8429833333333,177,"2"
"842","2019-06-26 17:00:32",-18.2516833333333,26.0534833333333,177,"3"
"13442","2019-06-26 17:00:32",-17.91195,25.8416666666667,177,"5"
"13323","2019-06-26 17:00:32",-17.8851166666667,25.9329666666667,177,"6"
"1752","2019-06-26 17:30:32",-17.9214333333333,25.84425,177,"2"
"833","2019-06-26 18:00:51",-18.0628,26.29105,177,"1"
"13481","2019-06-26 19:00:32",-17.9681333333333,25.8197,177,"4"
"1756","2019-06-26 19:30:32",-17.9268833333333,25.8426666666667,177,"2"
"838","2019-06-26 21:00:32",-18.2606833333333,26.04205,177,"3"
"13482","2019-06-26 21:00:32",-17.91345,25.84055,177,"5"
"13363","2019-06-26 21:00:32",-17.8519666666667,25.9477666666667,177,"6"
"1760","2019-06-26 21:30:32",-17.9282333333333,25.8408166666667,177,"2"
"829","2019-06-26 22:00:32",-18.0629833333333,26.3082833333333,177,"1"
"13521","2019-06-26 23:00:32",-17.9673833333333,25.8169833333333,177,"4"
"1764","2019-06-26 23:30:32",-17.9285333333333,25.8384666666667,177,"2"
"834","2019-06-27 01:00:32",-18.2633833333333,26.0518,178,"3"
"13522","2019-06-27 01:00:32",-17.9198666666667,25.8290333333333,178,"5"
"13403","2019-06-27 01:00:32",-17.8742666666667,25.9353833333333,178,"6"
"1768","2019-06-27 01:30:32",-17.9297,25.8387833333333,178,"2"
"825","2019-06-27 03:00:32",-18.06735,26.32265,178,"1"
"13561","2019-06-27 03:00:32",-17.9724166666667,25.8177833333333,178,"4"
"1772","2019-06-27 03:30:42",-17.91955,25.8349666666667,178,"2"
"830","2019-06-27 05:00:32",-18.2637,26.0531,178,"3"
"13562","2019-06-27 05:00:32",-17.9193833333333,25.8267166666667,178,"5"
"13443","2019-06-27 05:00:32",-17.89205,25.9078333333333,178,"6"
"1776","2019-06-27 05:30:49",-17.9171833333333,25.8387833333333,178,"2"
"821","2019-06-27 07:00:32",-18.0684666666667,26.3214833333333,178,"1"
"13601","2019-06-27 07:00:32",-17.9711,25.8176166666667,178,"4"
"1780","2019-06-27 07:30:32",-17.91735,25.8387333333333,178,"2"
"826","2019-06-27 09:00:32",-18.2524833333333,26.0711333333333,178,"3"
"13602","2019-06-27 09:00:32",-17.9155333333333,25.8393833333333,178,"5"
"13483","2019-06-27 09:00:32",-17.91535,25.88465,178,"6"
"1784","2019-06-27 09:30:32",-17.9157833333333,25.8384666666667,178,"2"
"13641","2019-06-27 11:00:32",-17.9729166666667,25.817,178,"4"
"817","2019-06-27 11:00:33",-18.0750666666667,26.31445,178,"1"
"1788","2019-06-27 11:30:32",-17.9032166666667,25.84055,178,"2"
"822","2019-06-27 13:00:32",-18.25785,26.0817333333333,178,"3"
"13642","2019-06-27 13:00:32",-17.9144,25.84415,178,"5"
"13523","2019-06-27 13:00:32",-17.9179,25.88335,178,"6"
"1792","2019-06-27 13:30:32",-17.9027833333333,25.8415333333333,178,"2"
"813","2019-06-27 15:00:32",-18.0801,26.3172166666667,178,"1"
"13681","2019-06-27 15:00:32",-17.96955,25.8202333333333,178,"4"
"1796","2019-06-27 15:30:32",-17.9060833333333,25.8418166666667,178,"2"
"13682","2019-06-27 17:00:32",-17.9184666666667,25.84345,178,"5"
"13563","2019-06-27 17:00:32",-17.9203166666667,25.8786,178,"6"
"1800","2019-06-27 17:30:32",-17.91115,25.8424833333333,178,"2"
"818","2019-06-27 19:00:32",-18.24905,26.0744333333333,178,"3"
"13721","2019-06-27 19:00:33",-17.9955333333333,25.8099833333333,178,"4"
"809","2019-06-27 19:00:51",-18.0802166666667,26.3381166666667,178,"1"
"1804","2019-06-27 19:30:32",-17.91885,25.8462,178,"2"
"13722","2019-06-27 21:00:32",-17.9164166666667,25.84075,178,"5"
"13603","2019-06-27 21:00:32",-17.88645,25.8443833333333,178,"6"
"1808","2019-06-27 21:30:32",-17.9250666666667,25.8462166666667,178,"2"
"805","2019-06-27 23:00:32",-18.0813833333333,26.3331166666667,178,"1"
"814","2019-06-27 23:00:32",-18.2487,26.0731,178,"3"
"13761","2019-06-27 23:00:32",-18.0515333333333,25.83025,178,"4"
"1812","2019-06-27 23:30:32",-17.92615,25.8467,178,"2"
"13762","2019-06-28 01:00:32",-17.9144,25.8403333333333,179,"5"
"13643","2019-06-28 01:00:32",-17.8854666666667,25.8409333333333,179,"6"
"1816","2019-06-28 01:30:32",-17.9262333333333,25.8474166666667,179,"2"
"801","2019-06-28 03:00:32",-18.11415,26.3213333333333,179,"1"
"810","2019-06-28 03:00:32",-18.24755,26.0712833333333,179,"3"
"13801","2019-06-28 03:00:32",-18.07655,25.84005,179,"4"
"1820","2019-06-28 03:30:58",-17.9269666666667,25.8474,179,"2"
"13683","2019-06-28 05:00:32",-17.8827833333333,25.8452166666667,179,"6"
"1824","2019-06-28 05:30:32",-17.9271,25.8475,179,"2"
"13802","2019-06-28 06:00:32",-17.9147166666667,25.8411166666667,179,"5"
"797","2019-06-28 07:00:32",-18.1213166666667,26.3260666666667,179,"1"
"806","2019-06-28 07:00:32",-18.2476333333333,26.0695,179,"3"
"13841","2019-06-28 07:00:32",-18.0789166666667,25.8354833333333,179,"4"
"1828","2019-06-28 07:30:32",-17.9285333333333,25.8461,179,"2"
"13723","2019-06-28 09:00:32",-17.8741,25.8300666666667,179,"6"
"1832","2019-06-28 09:30:32",-17.9283333333333,25.8443833333333,179,"2"
"13842","2019-06-28 10:00:32",-17.90995,25.8426,179,"5"
"793","2019-06-28 11:00:32",-18.1112166666667,26.3505333333333,179,"1"
"802","2019-06-28 11:00:32",-18.2479166666667,26.06535,179,"3"
"13881","2019-06-28 11:00:32",-18.07055,25.8359,179,"4"
"1836","2019-06-28 11:30:32",-17.92575,25.8441833333333,179,"2"
"13763","2019-06-28 13:00:32",-17.8837166666667,25.8316166666667,179,"6"
"1840","2019-06-28 13:30:32",-17.92635,25.8464833333333,179,"2"
"13882","2019-06-28 14:00:32",-17.9034,25.8412166666667,179,"5"
"798","2019-06-28 15:00:32",-18.2481166666667,26.06245,179,"3"
"13921","2019-06-28 15:00:32",-18.0777,25.83695,179,"4"
"789","2019-06-28 15:00:57",-18.11765,26.3640333333333,179,"1"
"1844","2019-06-28 15:30:32",-17.9277166666667,25.8533166666667,179,"2"
"13803","2019-06-28 17:00:32",-17.8806666666667,25.80535,179,"6"
"1848","2019-06-28 17:30:32",-17.9275333333333,25.856,179,"2"
"13922","2019-06-28 18:00:32",-17.90125,25.83545,179,"5"
"785","2019-06-28 19:00:32",-18.12125,26.3842833333333,179,"1"
"794","2019-06-28 19:00:32",-18.2618166666667,26.0413166666667,179,"3"
"13961","2019-06-28 19:00:32",-18.08465,25.8480333333333,179,"4"
"1852","2019-06-28 19:30:32",-17.9281,25.8488333333333,179,"2"
"13843","2019-06-28 21:00:32",-17.8447666666667,25.8031833333333,179,"6"
"1856","2019-06-28 21:30:32",-17.9365666666667,25.8413666666667,179,"2"
"13962","2019-06-28 22:00:32",-17.9087166666667,25.82505,179,"5"
"781","2019-06-28 23:00:32",-18.1214833333333,26.3823333333333,179,"1"
"790","2019-06-28 23:00:32",-18.2665,26.0362,179,"3"
"14001","2019-06-28 23:00:32",-18.08385,25.8513166666667,179,"4"
"1860","2019-06-28 23:30:32",-17.9362666666667,25.8383333333333,179,"2"
"13883","2019-06-29 01:00:33",-17.8424166666667,25.8066166666667,180,"6"
"1864","2019-06-29 01:30:32",-17.9358666666667,25.8389666666667,180,"2"
"14002","2019-06-29 02:00:32",-17.9087,25.8217833333333,180,"5"
"786","2019-06-29 03:00:32",-18.27285,26.0359833333333,180,"3"
"14041","2019-06-29 03:00:32",-18.1013833333333,25.87485,180,"4"
"777","2019-06-29 03:00:33",-18.1210166666667,26.38185,180,"1"
"1868","2019-06-29 03:30:32",-17.9352666666667,25.8395,180,"2"
"13923","2019-06-29 05:00:32",-17.8395,25.80415,180,"6"
"1872","2019-06-29 05:30:33",-17.9355333333333,25.8395833333333,180,"2"
"14042","2019-06-29 06:00:32",-17.9085333333333,25.8223333333333,180,"5"
"773","2019-06-29 07:00:32",-18.1213833333333,26.3808,180,"1"
"782","2019-06-29 07:00:32",-18.2742833333333,26.0474333333333,180,"3"
"14081","2019-06-29 07:00:32",-18.1472333333333,25.9278666666667,180,"4"
"1876","2019-06-29 07:30:32",-17.9352,25.84,180,"2"
"13963","2019-06-29 09:00:32",-17.84895,25.8004666666667,180,"6"
"1880","2019-06-29 09:30:32",-17.9362333333333,25.8415666666667,180,"2"
"14082","2019-06-29 10:01:55",-17.93525,25.78915,180,"5"
"778","2019-06-29 11:00:32",-18.2639166666667,26.0746,180,"3"
"14121","2019-06-29 11:00:32",-18.1480666666667,25.9303166666667,180,"4"
"769","2019-06-29 11:00:33",-18.1230666666667,26.3830666666667,180,"1"
"1884","2019-06-29 11:30:32",-17.9259166666667,25.8449833333333,180,"2"
"14003","2019-06-29 13:00:32",-17.8509333333333,25.78475,180,"6"
"1888","2019-06-29 13:30:32",-17.9256,25.8454,180,"2"
"14122","2019-06-29 14:00:32",-17.94375,25.7799333333333,180,"5"
"765","2019-06-29 15:00:32",-18.1441166666667,26.34865,180,"1"
"774","2019-06-29 15:00:32",-18.2698666666667,26.0928833333333,180,"3"
"14161","2019-06-29 15:00:32",-18.1489666666667,25.9372166666667,180,"4"
"1892","2019-06-29 15:30:32",-17.9232166666667,25.8428166666667,180,"2"
"1896","2019-06-29 18:00:32",-17.9217,25.8424,180,"2"
"14162","2019-06-29 18:00:32",-17.9707833333333,25.7974333333333,180,"5"
"761","2019-06-29 19:00:32",-18.1555833333333,26.3681166666667,180,"1"
"770","2019-06-29 19:00:32",-18.2661,26.1078833333333,180,"3"
"14201","2019-06-29 19:00:32",-18.1429,25.9625833333333,180,"4"
"14043","2019-06-29 19:00:32",-17.8414333333333,25.7731333333333,180,"6"
"1900","2019-06-29 20:00:32",-17.9205333333333,25.8359,180,"2"
"1904","2019-06-29 22:00:32",-17.9203,25.83015,180,"2"
"14202","2019-06-29 22:00:32",-17.9836166666667,25.7945,180,"5"
"757","2019-06-29 23:00:32",-18.1535333333333,26.40375,180,"1"
"766","2019-06-29 23:00:32",-18.2687166666667,26.1334333333333,180,"3"
"14241","2019-06-29 23:00:32",-18.1689333333333,26.0153166666667,180,"4"
"14083","2019-06-29 23:00:32",-17.82045,25.7669666666667,180,"6"
"1908","2019-06-30 00:00:32",-17.9210166666667,25.8274166666667,181,"2"
"1912","2019-06-30 02:00:32",-17.9209833333333,25.8275333333333,181,"2"
"14242","2019-06-30 02:00:32",-17.9839333333333,25.7924666666667,181,"5"
"762","2019-06-30 03:00:32",-18.2384166666667,26.1915833333333,181,"3"
"14281","2019-06-30 03:00:32",-18.21655,26.1041333333333,181,"4"
"14123","2019-06-30 03:00:32",-17.82045,25.7679166666667,181,"6"
"1916","2019-06-30 04:00:32",-17.9201666666667,25.8236,181,"2"
"753","2019-06-30 05:00:33",-18.1476333333333,26.4237333333333,181,"1"
"14282","2019-06-30 06:00:32",-17.9845666666667,25.7859,181,"5"
"1920","2019-06-30 06:01:03",-17.91975,25.8236333333333,181,"2"
"14321","2019-06-30 07:00:32",-18.2482666666667,26.09325,181,"4"
"14163","2019-06-30 07:00:32",-17.8174666666667,25.774,181,"6"
"758","2019-06-30 07:00:33",-18.21235,26.2204333333333,181,"3"
"1924","2019-06-30 08:00:32",-17.9191333333333,25.8216,181,"2"
"749","2019-06-30 09:00:32",-18.14595,26.4487666666667,181,"1"
"1928","2019-06-30 10:00:32",-17.9024833333333,25.83085,181,"2"
"14322","2019-06-30 10:00:32",-17.9819333333333,25.78545,181,"5"
"754","2019-06-30 11:00:32",-18.2238166666667,26.2657833333333,181,"3"
"14361","2019-06-30 11:00:32",-18.2422166666667,26.08475,181,"4"
"14203","2019-06-30 11:00:32",-17.8105333333333,25.7782,181,"6"
"1932","2019-06-30 12:00:32",-17.9005333333333,25.8405166666667,181,"2"
"745","2019-06-30 13:00:32",-18.1447666666667,26.4576166666667,181,"1"
"1936","2019-06-30 14:00:32",-17.9000166666667,25.8399,181,"2"
"14362","2019-06-30 14:00:32",-17.9797166666667,25.7867166666667,181,"5"
"750","2019-06-30 15:00:32",-18.2245166666667,26.28405,181,"3"
"14401","2019-06-30 15:00:32",-18.24665,26.0798333333333,181,"4"
"14243","2019-06-30 15:00:32",-17.8058,25.7757666666667,181,"6"
"1940","2019-06-30 16:00:32",-17.9017333333333,25.8392333333333,181,"2"
"741","2019-06-30 17:00:32",-18.1402,26.46605,181,"1"
"14402","2019-06-30 18:00:32",-17.9929166666667,25.7874666666667,181,"5"
"1944","2019-06-30 18:30:46",-17.91735,25.8411,181,"2"
"14441","2019-06-30 19:00:32",-18.23125,26.0797333333333,181,"4"
"746","2019-06-30 20:00:32",-18.23245,26.2896166666667,181,"3"
"1948","2019-06-30 20:30:32",-17.9278,25.8419,181,"2"
"737","2019-06-30 21:00:32",-18.13825,26.4744166666667,181,"1"
"14283","2019-06-30 21:00:32",-17.7763,25.7643166666667,181,"6"
"14442","2019-06-30 22:00:32",-18.0077833333333,25.78,181,"5"
"1952","2019-06-30 22:30:32",-17.92565,25.8465166666667,181,"2"
"14481","2019-06-30 23:00:32",-18.1908,26.0651833333333,181,"4"
"14561","2019-07-01 00:00:32",-18.22575,26.2882166666667,182,"3"
"1956","2019-07-01 00:30:32",-17.9244,25.8451666666667,182,"2"
"2173","2019-07-01 01:00:33",-18.14025,26.4738833333333,182,"1"
"14323","2019-07-01 01:00:33",-17.7586,25.7570666666667,182,"6"
"14482","2019-07-01 02:00:32",-18.0129333333333,25.76715,182,"5"
"1960","2019-07-01 02:30:32",-17.9250166666667,25.8457333333333,182,"2"
"14521","2019-07-01 03:00:32",-18.1545666666667,26.0490666666667,182,"4"
"14601","2019-07-01 04:00:32",-18.2254,26.28725,182,"3"
"1964","2019-07-01 04:30:32",-17.9248333333333,25.8443333333333,182,"2"
"2169","2019-07-01 05:00:32",-18.1415,26.4746333333333,182,"1"
"14363","2019-07-01 05:00:32",-17.7578833333333,25.75755,182,"6"
"14522","2019-07-01 06:01:02",-17.9951666666667,25.7543333333333,182,"5"
"1968","2019-07-01 06:30:32",-17.9213333333333,25.84205,182,"2"
"14562","2019-07-01 07:00:32",-18.1511666666667,26.0392333333333,182,"4"
"14641","2019-07-01 08:00:32",-18.2263166666667,26.2874,182,"3"
"1972","2019-07-01 08:30:32",-17.9180833333333,25.8393833333333,182,"2"
"14403","2019-07-01 09:00:32",-17.7622166666667,25.7381166666667,182,"6"
"2165","2019-07-01 09:00:58",-18.1421,26.4757666666667,182,"1"
"14563","2019-07-01 10:00:32",-17.9784,25.7330166666667,182,"5"
"1976","2019-07-01 10:30:32",-17.9038166666667,25.8402666666667,182,"2"
"14602","2019-07-01 11:00:32",-18.1517833333333,26.03485,182,"4"
"14681","2019-07-01 12:00:32",-18.2244,26.2874666666667,182,"3"
"1980","2019-07-01 12:30:32",-17.9002333333333,25.8385833333333,182,"2"
"2161","2019-07-01 13:00:32",-18.1371833333333,26.4742166666667,182,"1"
"14443","2019-07-01 13:00:32",-17.7562833333333,25.7494,182,"6"
"14603","2019-07-01 14:00:32",-17.9794,25.73195,182,"5"
"1984","2019-07-01 14:30:32",-17.90275,25.8406166666667,182,"2"
"14642","2019-07-01 15:00:32",-18.1543666666667,26.0330166666667,182,"4"
"14721","2019-07-01 16:00:32",-18.2322333333333,26.2895166666667,182,"3"
"1988","2019-07-01 16:30:32",-17.9057166666667,25.8414166666667,182,"2"
"2157","2019-07-01 17:00:32",-18.13895,26.4740666666667,182,"1"
"14483","2019-07-01 17:00:32",-17.7553666666667,25.7547833333333,182,"6"
"14643","2019-07-01 18:00:32",-17.9916833333333,25.75365,182,"5"
"1992","2019-07-01 18:30:32",-17.9228,25.8426166666667,182,"2"
"14682","2019-07-01 19:00:32",-18.1330333333333,26.04405,182,"4"
"14761","2019-07-01 20:00:32",-18.2586,26.2846666666667,182,"3"
"1996","2019-07-01 20:30:33",-17.9260166666667,25.84355,182,"2"
"2153","2019-07-01 21:00:32",-18.1352166666667,26.4741,182,"1"
"14683","2019-07-01 22:00:32",-17.9853333333333,25.7535333333333,182,"5"
"14523","2019-07-01 22:00:32",-17.7473666666667,25.7639166666667,182,"6"
"2000","2019-07-01 22:30:32",-17.9362333333333,25.83975,182,"2"
