"Time","Status","Speed","Latitude","Longitude","Altitude","Heading","Place","Location","Temperature","Voltage","Commodity","CumHours","Odometer","IO1","IO2","IO3","IO4"
"2019-04-14 12:00:32","Moving",0,-18.2107666666667,26.1076,0,000°N,"3495 km SE GPS Origin","  14.2 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-14 11:00:32","Moving",0,-18.2058,26.1092833333333,0,000°N,"3494.9 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","32","7","","","","","","",""
"2019-04-14 10:00:32","Moving",0,-18.2045666666667,26.1083666666667,0,000°N,"3494.7 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","31","7","","","","","","",""
"2019-04-14 09:00:32","Moving",0,-18.2073666666667,26.1080833333333,0,000°N,"3494.9 km SE GPS Origin","  13.9 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-14 08:00:32","Moving",0,-18.2038,26.1072333333333,0,000°N,"3494.6 km SE GPS Origin","  13.5 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-14 07:00:32","Moving",0,-18.20435,26.1046,0,000°N,"3494.4 km SE GPS Origin","  13.4 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-14 06:00:32","Moving",0,-18.20605,26.1039166666667,0,000°N,"3494.4 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-14 05:00:32","Moving",0,-18.2065666666667,26.1046,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-14 04:00:32","Moving",0,-18.20665,26.1045333333333,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-14 03:00:32","Moving",0,-18.2075166666667,26.1043,0,000°N,"3494.5 km SE GPS Origin","  13.8 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-14 02:00:32","Moving",0,-18.20795,26.1036333333333,0,000°N,"3494.5 km SE GPS Origin","  13.8 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-14 01:00:32","Moving",0,-18.2079833333333,26.10365,0,000°N,"3494.5 km SE GPS Origin","  13.8 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-14 00:00:32","Moving",0,-18.2086833333333,26.1033833333333,0,000°N,"3494.5 km SE GPS Origin","  13.9 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-13 23:00:32","Moving",0,-18.2095166666667,26.1045,0,000°N,"3494.7 km SE GPS Origin","  14 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-13 22:00:32","Moving",0,-18.2088166666667,26.1036666666667,0,000°N,"3494.6 km SE GPS Origin","  13.9 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-13 21:00:32","Moving",0,-18.2060166666667,26.0994166666667,0,000°N,"3494 km SE GPS Origin","  13.5 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-13 20:00:32","Moving",0,-18.2050666666667,26.0980833333333,0,000°N,"3493.8 km SE GPS Origin","  13.3 km S Ndaba(ZIM);","29","7","","","","","","",""
"2019-04-13 19:00:32","Moving",0,-18.20255,26.0991833333333,0,000°N,"3493.8 km SE GPS Origin","  13.1 km S Ndaba(ZIM);","31","7","","","","","","",""
"2019-04-13 18:00:32","Moving",0,-18.1980333333333,26.10015,0,000°N,"3493.6 km SE GPS Origin","  12.6 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-13 17:00:32","Moving",0,-18.1939333333333,26.0999333333333,0,000°N,"3493.3 km SE GPS Origin","  12.2 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-13 16:00:32","Moving",0,-18.1832166666667,26.09415,0,000°N,"3492.2 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-13 15:00:32","Moving",0,-18.1815833333333,26.0915833333333,0,000°N,"3491.9 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","39","7","","","","","","",""
"2019-04-13 14:00:32","Moving",0,-18.1812666666667,26.0907333333333,0,000°N,"3491.8 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","37","7","","","","","","",""
"2019-04-13 13:00:32","Moving",0,-18.1774,26.0863,0,000°N,"3491.2 km SE GPS Origin","  10.1 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-13 12:00:32","Moving",0,-18.1739,26.0846666666667,0,000°N,"3490.8 km SE GPS Origin","  9.7 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-13 11:00:32","Moving",0,-18.1686166666667,26.0830833333333,0,000°N,"3490.3 km SE GPS Origin","  9.1 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-13 10:00:32","Moving",0,-18.1682,26.0823,0,000°N,"3490.2 km SE GPS Origin","  9 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-13 09:00:32","Moving",0,-18.16795,26.0835,0,000°N,"3490.3 km SE GPS Origin","  9 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-13 08:00:32","Moving",0,-18.1699833333333,26.08275,0,000°N,"3490.4 km SE GPS Origin","  9.2 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-13 07:00:51","Moving",0,-18.1714166666667,26.0903,0,000°N,"3491.2 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-13 06:00:32","Moving",0,-18.1719,26.0937333333333,0,000°N,"3491.5 km SE GPS Origin","  9.7 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-13 05:00:32","Moving",0,-18.1718333333333,26.0936333333333,0,000°N,"3491.5 km SE GPS Origin","  9.7 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-13 04:00:32","Moving",0,-18.1717333333333,26.0936666666667,0,000°N,"3491.5 km SE GPS Origin","  9.7 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-13 03:00:32","Moving",0,-18.1709,26.0955333333333,0,000°N,"3491.6 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-13 02:00:32","Moving",0,-18.17015,26.0964833333333,0,000°N,"3491.6 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-13 01:00:32","Moving",0,-18.1701833333333,26.0965,0,000°N,"3491.6 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-13 00:01:07","Moving",0,-18.1702,26.0965166666667,0,000°N,"3491.6 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-12 23:00:34","Moving",0,-18.16955,26.0966833333333,0,000°N,"3491.6 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-12 22:00:32","Moving",0,-18.1696,26.09665,0,000°N,"3491.6 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-12 21:00:32","Moving",0,-18.1686833333333,26.0966333333333,0,000°N,"3491.6 km SE GPS Origin","  9.4 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-12 20:00:32","Moving",0,-18.1658333333333,26.0976666666667,0,000°N,"3491.5 km SE GPS Origin","  9.1 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-12 19:00:32","Moving",0,-18.16535,26.0954166666667,0,000°N,"3491.3 km SE GPS Origin","  9 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-12 18:00:32","Moving",0,-18.1670166666667,26.0936166666667,0,000°N,"3491.2 km SE GPS Origin","  9.1 km S Ndaba(ZIM);","33","7","","","","","","",""
"2019-04-12 17:00:32","Moving",0,-18.1680333333333,26.0900166666667,0,000°N,"3490.9 km SE GPS Origin","  9.2 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-12 16:01:21","Moving",0,-18.1670666666667,26.0907333333333,0,000°N,"3490.9 km SE GPS Origin","  9.1 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-12 15:00:32","Moving",0,-18.1696,26.0904333333333,0,000°N,"3491.1 km SE GPS Origin","  9.3 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-12 14:00:32","Moving",0,-18.1694333333333,26.0889333333333,0,000°N,"3490.9 km SE GPS Origin","  9.3 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-12 13:00:32","Moving",0,-18.1716333333333,26.0892333333333,0,000°N,"3491.1 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","32","7","","","","","","",""
"2019-04-12 12:00:32","Moving",0,-18.1759666666667,26.0901166666667,0,000°N,"3491.4 km SE GPS Origin","  10 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-12 11:00:33","Moving",0,-18.1759666666667,26.0868333333333,0,000°N,"3491.1 km SE GPS Origin","  10 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-12 10:00:32","Moving",0,-18.1732166666667,26.08545,0,000°N,"3490.8 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-12 09:00:32","Moving",0,-18.1734166666667,26.0839166666667,0,000°N,"3490.7 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-12 08:00:32","Moving",0,-18.1752666666667,26.0837166666667,0,000°N,"3490.8 km SE GPS Origin","  9.8 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-12 07:00:32","Moving",0,-18.17955,26.0830833333333,0,000°N,"3491 km SE GPS Origin","  10.3 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-12 06:00:32","Moving",0,-18.18115,26.0842833333333,0,000°N,"3491.2 km SE GPS Origin","  10.5 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-12 05:00:32","Moving",0,-18.1817,26.0862333333333,0,000°N,"3491.4 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-12 04:00:32","Moving",0,-18.1823666666667,26.0864666666667,0,000°N,"3491.5 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-12 03:00:32","Moving",0,-18.1833,26.0857666666667,0,000°N,"3491.5 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-12 02:00:32","Moving",0,-18.1832833333333,26.0858,0,000°N,"3491.5 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-12 01:00:32","Moving",0,-18.1832666666667,26.0858,0,000°N,"3491.5 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-12 00:00:32","Moving",0,-18.1833,26.0858,0,000°N,"3491.5 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 23:00:32","Moving",0,-18.1833,26.0858,0,000°N,"3491.5 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 22:00:32","Moving",0,-18.1838166666667,26.0871166666667,0,000°N,"3491.6 km SE GPS Origin","  10.8 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-11 21:00:32","Moving",0,-18.1847833333333,26.0868833333333,0,000°N,"3491.6 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-11 20:00:32","Moving",0,-18.1855,26.0866333333333,0,000°N,"3491.7 km SE GPS Origin","  11 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-11 19:00:32","Moving",0,-18.1845333333333,26.0865666666667,0,000°N,"3491.6 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","21","7","","","","","","",""
"2019-04-11 18:00:32","Moving",0,-18.1834833333333,26.0871,0,000°N,"3491.6 km SE GPS Origin","  10.8 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 17:00:32","Moving",0,-18.1806,26.08385,0,000°N,"3491.1 km SE GPS Origin","  10.4 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 16:00:32","Moving",0,-18.17995,26.0803,0,000°N,"3490.8 km SE GPS Origin","  10.3 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 15:00:32","Moving",0,-18.1788833333333,26.0818,0,000°N,"3490.8 km SE GPS Origin","  10.2 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 14:00:32","Moving",0,-18.1785166666667,26.0852833333333,0,000°N,"3491.1 km SE GPS Origin","  10.2 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 13:00:32","Moving",0,-18.1803,26.0872833333333,0,000°N,"3491.4 km SE GPS Origin","  10.4 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 12:00:32","Moving",0,-18.1766166666667,26.0847166666667,0,000°N,"3491 km SE GPS Origin","  10 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 11:00:32","Moving",0,-18.1747333333333,26.08575,0,000°N,"3490.9 km SE GPS Origin","  9.8 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 10:00:32","Moving",0,-18.1758333333333,26.0831,0,000°N,"3490.8 km SE GPS Origin","  9.9 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 09:00:32","Moving",0,-18.1762,26.0812666666667,0,000°N,"3490.6 km SE GPS Origin","  9.9 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 08:00:32","Moving",0,-18.17515,26.0792,0,000°N,"3490.4 km SE GPS Origin","  9.8 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 07:00:32","Moving",0,-18.1724,26.0796333333333,0,000°N,"3490.3 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-11 06:00:32","Moving",0,-18.1768833333333,26.0786,0,000°N,"3490.4 km SE GPS Origin","  9.9 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-11 05:00:32","Moving",0,-18.1771333333333,26.0782,0,000°N,"3490.4 km SE GPS Origin","  10 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-11 04:00:32","Moving",0,-18.17755,26.0785,0,000°N,"3490.5 km SE GPS Origin","  10 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-11 03:00:32","Moving",0,-18.1808666666667,26.0781333333333,0,000°N,"3490.6 km SE GPS Origin","  10.4 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-11 02:00:32","Moving",0,-18.1820333333333,26.0781,0,000°N,"3490.7 km SE GPS Origin","  10.5 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-11 01:00:32","Moving",0,-18.1826333333333,26.0774,0,000°N,"3490.7 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-11 00:00:32","Moving",0,-18.1855833333333,26.0785833333333,0,000°N,"3490.9 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-10 23:00:41","Moving",0,-18.1867,26.07825,0,000°N,"3491 km SE GPS Origin","  11 km S Ndaba(ZIM);","29","7","","","","","","",""
"2019-04-10 22:01:03","Moving",0,-18.1866666666667,26.0782833333333,0,000°N,"3491 km SE GPS Origin","  11 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-10 21:00:32","Moving",0,-18.18585,26.0781833333333,0,000°N,"3490.9 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-10 20:00:32","Moving",0,-18.1863,26.078,0,000°N,"3490.9 km SE GPS Origin","  11 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-10 19:00:32","Moving",0,-18.1821,26.07425,0,000°N,"3490.4 km SE GPS Origin","  10.5 km S Ndaba(ZIM);","32","7","","","","","","",""
"2019-04-10 18:00:32","Moving",0,-18.1852666666667,26.0672833333333,0,000°N,"3489.9 km SE GPS Origin","  10.8 km S Ndaba(ZIM);","33","7","","","","","","",""
"2019-04-10 17:00:32","Moving",0,-18.1847833333333,26.0651166666667,0,000°N,"3489.7 km SE GPS Origin","  10.8 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-10 16:00:32","Moving",0,-18.1803333333333,26.0635333333333,0,000°N,"3489.3 km SE GPS Origin","  10.3 km S Ndaba(ZIM);","37","7","","","","","","",""
"2019-04-10 15:00:32","Moving",0,-18.1780833333333,26.0605166666667,0,000°N,"3488.9 km SE GPS Origin","  10.1 km S Ndaba(ZIM);","37","7","","","","","","",""
"2019-04-10 14:00:32","Moving",0,-18.1740666666667,26.0603166666667,0,000°N,"3488.6 km SE GPS Origin","  9.7 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-10 13:00:32","Moving",0,-18.1715166666667,26.0633666666667,0,000°N,"3488.8 km SE GPS Origin","  9.3 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-10 12:00:32","Moving",0,-18.1712166666667,26.0626,0,000°N,"3488.7 km SE GPS Origin","  9.3 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-10 11:00:32","Moving",0,-18.1711166666667,26.0633333333333,0,000°N,"3488.7 km SE GPS Origin","  9.3 km S Ndaba(ZIM);","33","7","","","","","","",""
"2019-04-10 10:00:32","Moving",0,-18.1704,26.0673833333333,0,000°N,"3489 km SE GPS Origin","  9.2 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-10 09:00:32","Moving",0,-18.1743333333333,26.0764333333333,0,000°N,"3490.1 km SE GPS Origin","  9.6 km S Ndaba(ZIM);","29","7","","","","","","",""
"2019-04-10 08:00:32","Moving",0,-18.1811833333333,26.0923333333333,0,000°N,"3491.9 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-10 07:00:32","Moving",0,-18.19435,26.1006,0,000°N,"3493.4 km SE GPS Origin","  12.3 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-10 06:00:32","Moving",0,-18.2043333333333,26.1055,0,000°N,"3494.5 km SE GPS Origin","  13.5 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-10 05:00:32","Moving",0,-18.2066833333333,26.1041833333333,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-10 04:00:32","Moving",0,-18.2066666666667,26.1042,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-10 03:00:33","Moving",0,-18.2067,26.1041833333333,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-10 02:00:32","Moving",0,-18.2067333333333,26.1042166666667,0,000°N,"3494.5 km SE GPS Origin","  13.7 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-10 01:00:32","Moving",0,-18.2068,26.1019166666667,0,000°N,"3494.3 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-10 00:00:32","Moving",0,-18.2061333333333,26.10195,0,000°N,"3494.3 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-09 23:00:32","Moving",0,-18.20655,26.1019333333333,0,000°N,"3494.3 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-09 22:00:32","Moving",0,-18.2067,26.10145,0,000°N,"3494.2 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-09 21:00:32","Moving",0,-18.2064,26.09995,0,000°N,"3494.1 km SE GPS Origin","  13.5 km S Ndaba(ZIM);","29","7","","","","","","",""
"2019-04-09 20:00:32","Moving",0,-18.20725,26.0995333333333,0,000°N,"3494.1 km SE GPS Origin","  13.6 km S Ndaba(ZIM);","31","7","","","","","","",""
"2019-04-09 19:00:32","Moving",0,-18.2060833333333,26.099,0,000°N,"3494 km SE GPS Origin","  13.5 km S Ndaba(ZIM);","33","7","","","","","","",""
"2019-04-09 18:00:32","Moving",0,-18.2039,26.09975,0,000°N,"3493.9 km SE GPS Origin","  13.3 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-09 17:00:32","Moving",0,-18.2021166666667,26.0997333333333,0,000°N,"3493.8 km SE GPS Origin","  13.1 km S Ndaba(ZIM);","37","7","","","","","","",""
"2019-04-09 16:00:32","Moving",0,-18.2015,26.0988166666667,0,000°N,"3493.7 km SE GPS Origin","  13 km S Ndaba(ZIM);","37","7","","","","","","",""
"2019-04-09 15:00:32","Moving",0,-18.20025,26.09945,0,000°N,"3493.7 km SE GPS Origin","  12.9 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-09 14:00:57","Moving",0,-18.1965833333333,26.0963833333333,0,000°N,"3493.2 km SE GPS Origin","  12.4 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-09 13:00:32","Moving",0,-18.1957,26.0957333333333,0,000°N,"3493.1 km SE GPS Origin","  12.3 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-09 12:00:32","Moving",0,-18.19495,26.0945333333333,0,000°N,"3492.9 km SE GPS Origin","  12.2 km S Ndaba(ZIM);","32","7","","","","","","",""
"2019-04-09 11:00:32","Moving",0,-18.1914,26.0937333333333,0,000°N,"3492.6 km SE GPS Origin","  11.8 km S Ndaba(ZIM);","30","7","","","","","","",""
"2019-04-09 10:00:32","Moving",0,-18.1807666666667,26.0939666666667,0,000°N,"3492 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-09 09:00:32","Moving",0,-18.18065,26.0938333333333,0,000°N,"3492 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-09 08:00:32","Moving",0,-18.1810333333333,26.09505,0,000°N,"3492.1 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-09 07:00:32","Moving",0,-18.1830666666667,26.0954166666667,0,000°N,"3492.3 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 06:00:32","Moving",0,-18.1833833333333,26.0968666666667,0,000°N,"3492.4 km SE GPS Origin","  11 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 05:00:32","Moving",0,-18.1834333333333,26.097,0,000°N,"3492.5 km SE GPS Origin","  11 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 04:00:32","Moving",0,-18.1834166666667,26.09705,0,000°N,"3492.5 km SE GPS Origin","  11 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 03:00:32","Moving",0,-18.1850333333333,26.0977,0,000°N,"3492.6 km SE GPS Origin","  11.2 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 02:00:32","Moving",0,-18.18655,26.0942833333333,0,000°N,"3492.4 km SE GPS Origin","  11.3 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-09 01:00:32","Moving",0,-18.1865333333333,26.0941333333333,0,000°N,"3492.4 km SE GPS Origin","  11.3 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-09 00:00:32","Moving",0,-18.18505,26.0914166666667,0,000°N,"3492.1 km SE GPS Origin","  11 km S Ndaba(ZIM);","22","7","","","","","","",""
"2019-04-08 23:00:32","Moving",0,-18.1841333333333,26.0893,0,000°N,"3491.8 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-08 22:00:32","Moving",0,-18.18415,26.0893,0,000°N,"3491.8 km SE GPS Origin","  10.9 km S Ndaba(ZIM);","23","7","","","","","","",""
"2019-04-08 21:00:32","Moving",0,-18.1823666666667,26.0879,0,000°N,"3491.6 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","24","7","","","","","","",""
"2019-04-08 20:00:32","Moving",0,-18.1807,26.0922333333333,0,000°N,"3491.9 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 19:00:32","Moving",0,-18.1808166666667,26.0947333333333,0,000°N,"3492.1 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-08 18:00:32","Moving",0,-18.1802333333333,26.09505,0,000°N,"3492.1 km SE GPS Origin","  10.6 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-08 17:00:32","Moving",0,-18.1780333333333,26.0957166666667,0,000°N,"3492 km SE GPS Origin","  10.4 km S Ndaba(ZIM);","34","7","","","","","","",""
"2019-04-08 15:00:32","Moving",0,-18.16635,26.0807333333333,0,000°N,"3490 km SE GPS Origin","  8.8 km S Ndaba(ZIM);","39","7","","","","","","",""
"2019-04-08 14:00:32","Moving",0,-18.1766166666667,26.0824833333333,0,000°N,"3490.8 km SE GPS Origin","  10 km S Ndaba(ZIM);","36","7","","","","","","",""
"2019-04-08 13:00:32","Moving",0,-18.1770833333333,26.0818,0,000°N,"3490.7 km SE GPS Origin","  10 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-08 12:00:32","Moving",0,-18.1779833333333,26.08185,0,000°N,"3490.8 km SE GPS Origin","  10.1 km S Ndaba(ZIM);","35","7","","","","","","",""
"2019-04-08 11:00:32","Moving",0,-18.1778666666667,26.0807833333333,0,000°N,"3490.7 km SE GPS Origin","  10.1 km S Ndaba(ZIM);","33","7","","","","","","",""
"2019-04-08 10:00:32","Moving",0,-18.1770666666667,26.0814833333333,0,000°N,"3490.7 km SE GPS Origin","  10 km S Ndaba(ZIM);","32","7","","","","","","",""
"2019-04-08 09:01:04","Moving",0,-18.1732,26.0776,0,000°N,"3490.1 km SE GPS Origin","  9.5 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-08 08:00:32","Moving",0,-18.1756,26.0832333333333,0,000°N,"3490.8 km SE GPS Origin","  9.9 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-08 07:00:32","Moving",0,-18.1794,26.08845,0,000°N,"3491.5 km SE GPS Origin","  10.4 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 06:00:32","Moving",0,-18.1812833333333,26.09255,0,000°N,"3491.9 km SE GPS Origin","  10.7 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 05:00:32","Moving",0,-18.18435,26.09925,0,000°N,"3492.7 km SE GPS Origin","  11.2 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 04:00:32","Moving",0,-18.18615,26.1041166666667,0,000°N,"3493.3 km SE GPS Origin","  11.5 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 03:00:32","Moving",0,-18.18905,26.1095666666667,0,000°N,"3493.9 km SE GPS Origin","  12 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 02:00:32","Moving",0,-18.18945,26.1110333333333,0,000°N,"3494.1 km SE GPS Origin","  12.1 km S Ndaba(ZIM);","25","7","","","","","","",""
"2019-04-08 01:00:33","Moving",0,-18.1928666666667,26.1138666666667,0,000°N,"3494.5 km SE GPS Origin","  12.5 km S Ndaba(ZIM);","26","7","","","","","","",""
"2019-04-08 00:00:32","Moving",0,-18.19445,26.1141666666667,0,000°N,"3494.7 km SE GPS Origin","  12.7 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-07 23:00:32","Moving",0,-18.1953333333333,26.1141333333333,0,000°N,"3494.7 km SE GPS Origin","  12.8 km S Ndaba(ZIM);","27","7","","","","","","",""
"2019-04-07 22:00:32","Moving",0,-18.1953166666667,26.1141166666667,0,000°N,"3494.7 km SE GPS Origin","  12.8 km S Ndaba(ZIM);","28","7","","","","","","",""
"2019-04-07 21:00:32","Moving",0,-18.196,26.1137,0,000°N,"3494.7 km SE GPS Origin","  12.9 km S Ndaba(ZIM);","29","7","","","","","","",""
