Index,Tag,Station,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries,Ack Source
113,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),5/9/2021 20:00,(-),-18.065333°,25.748333°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
114,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),5/9/2021 21:00,(-),-18.066033°,25.748117°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
115,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),5/9/2021 22:00,(-),-18.066900°,25.748482°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
116,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),5/9/2021 23:00,(-),-18.066917°,25.748867°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
117,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 00:00,(-),-18.066732°,25.749500°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
118,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 01:00,(-),-18.066383°,25.748950°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
119,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 02:00,(-),-18.066483°,25.748517°,(-),<10 meters,0 km/h,7 Volt,18°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
120,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 03:00,(-),-18.065565°,25.748798°,(-),<10 meters,0 km/h,7 Volt,17°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
121,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 04:00,(-),-18.064217°,25.749283°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
122,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 05:00,(-),-18.063632°,25.749215°,(-),<10 meters,0 km/h,7 Volt,15°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
123,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 06:00,(-),-18.060998°,25.753715°,(-),<10 meters,0 km/h,7 Volt,15°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
124,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 07:00,(-),-18.059100°,25.757533°,(-),<10 meters,0 km/h,7 Volt,14°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
125,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 08:00,(-),-18.057632°,25.757582°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
126,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 09:00,(-),-18.053682°,25.760148°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
127,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 10:00,(-),-18.051148°,25.758732°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
128,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 11:00,(-),-18.051132°,25.758748°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
129,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 12:00,(-),-18.049600°,25.757698°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
130,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 13:00,(-),-18.048167°,25.757300°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
131,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 14:00,(-),-18.048200°,25.757365°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
132,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 15:00,(-),-18.048332°,25.757465°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
133,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 16:00,(-),-18.048032°,25.757433°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
134,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 17:00,(-),-18.047282°,25.758232°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
135,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 18:00,(-),-18.046583°,25.755732°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
136,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 19:00,(-),-18.045765°,25.753798°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
137,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 20:00,(-),-18.045500°,25.753098°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
138,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 21:00,(-),-18.045000°,25.752700°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
139,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 22:00,(-),-18.045115°,25.752432°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
140,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),6/9/2021 23:00,(-),-18.044783°,25.752400°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
141,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 00:00,(-),-18.044467°,25.752115°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
142,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 01:00,(-),-18.044265°,25.752483°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
143,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 02:00,(-),-18.045215°,25.753065°,(-),<10 meters,0 km/h,7 Volt,19°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
144,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 03:00,(-),-18.046883°,25.752683°,(-),<10 meters,0 km/h,7 Volt,18°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
145,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 04:00,(-),-18.048965°,25.755115°,(-),<10 meters,0 km/h,7 Volt,17°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
146,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 05:00,(-),-18.049648°,25.756082°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
147,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 06:00,(-),-18.049732°,25.756033°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
148,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 07:00,(-),-18.050100°,25.756150°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
149,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 08:00,(-),-18.052865°,25.756967°,(-),<10 meters,0 km/h,7 Volt,17°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
150,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 09:00,(-),-18.053633°,25.756983°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
151,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 10:00,(-),-18.054733°,25.756117°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
152,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 11:00,(-),-18.058298°,25.752583°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
153,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 12:00,(-),-18.057700°,25.748565°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
154,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 13:00,(-),-18.057982°,25.750583°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
155,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 14:00,(-),-18.061832°,25.749848°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
156,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 15:00,(-),-18.063300°,25.750282°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
157,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 16:00,(-),-18.063367°,25.750267°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
158,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 17:00,(-),-18.063517°,25.749132°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
159,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 18:00,(-),-18.064050°,25.748915°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
160,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 19:00,(-),-18.066400°,25.748565°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
161,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 20:00,(-),-18.067382°,25.748967°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
162,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 21:00,(-),-18.068782°,25.751682°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
163,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 22:00,(-),-18.069567°,25.753583°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
164,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),7/9/2021 23:00,(-),-18.070165°,25.754148°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
165,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 00:00,(-),-18.071448°,25.755132°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
166,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 01:00,(-),-18.071733°,25.754650°,(-),<10 meters,0 km/h,7 Volt,18°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
167,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 02:00,(-),-18.073117°,25.755283°,(-),<10 meters,0 km/h,7 Volt,18°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
168,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 03:00,(-),-18.075532°,25.758115°,(-),<10 meters,0 km/h,7 Volt,17°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
169,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 04:01,(-),-18.070048°,25.756900°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
170,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 05:00,(-),-18.068200°,25.765117°,(-),<10 meters,0 km/h,7 Volt,17°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
171,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 06:00,(-),-18.067282°,25.768165°,(-),<10 meters,0 km/h,7 Volt,15°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
172,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 07:00,(-),-18.065417°,25.769400°,(-),<10 meters,0 km/h,7 Volt,16°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
173,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 08:00,(-),-18.062533°,25.772183°,(-),<10 meters,0 km/h,7 Volt,18°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
174,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 09:00,(-),-18.060248°,25.771148°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
175,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 10:00,(-),-18.057167°,25.771682°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
176,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 11:00,(-),-18.055583°,25.772365°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
177,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 12:00,(-),-18.055632°,25.772348°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
178,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 13:00,(-),-18.055615°,25.772383°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
179,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 14:00,(-),-18.055615°,25.772400°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
180,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 15:00,(-),-18.055398°,25.772648°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
181,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 16:00,(-),-18.056617°,25.773715°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
182,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 16:59,(-),-18.057548°,25.773732°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
183,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 18:00,(-),-18.058033°,25.771550°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
184,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 19:00,(-),-18.058433°,25.772950°,(-),<10 meters,0 km/h,7 Volt,32°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
185,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 20:00,(-),-18.058433°,25.773033°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
186,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 21:00,(-),-18.058483°,25.772917°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
187,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 22:00,(-),-18.058450°,25.772917°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
188,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),8/9/2021 23:00,(-),-18.058282°,25.773367°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
189,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 00:00,(-),-18.057865°,25.774265°,(-),<10 meters,0 km/h,7 Volt,24°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
190,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 01:00,(-),-18.057500°,25.772248°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
191,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 02:00,(-),-18.057383°,25.771967°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
192,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 03:00,(-),-18.059333°,25.768883°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
193,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 04:00,(-),-18.063098°,25.762698°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
194,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 05:00,(-),-18.061333°,25.762598°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
195,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 06:00,(-),-18.061082°,25.762767°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
196,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 07:00,(-),-18.061217°,25.762298°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
197,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 08:00,(-),-18.060517°,25.761800°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
198,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 09:00,(-),-18.058333°,25.762000°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
199,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 10:00,(-),-18.056498°,25.761015°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
200,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 11:00,(-),-18.055932°,25.760417°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
201,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 12:00,(-),-18.056533°,25.757665°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
202,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 13:00,(-),-18.058598°,25.756415°,(-),<10 meters,0 km/h,7 Volt,39°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
203,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 14:00,(-),-18.057998°,25.748850°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
204,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 15:00,(-),-18.060865°,25.749782°,(-),<10 meters,0 km/h,7 Volt,34°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
205,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 16:00,(-),-18.062300°,25.750450°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
206,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 17:00,(-),-18.063717°,25.751032°,(-),<10 meters,0 km/h,7 Volt,36°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
207,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 18:00,(-),-18.064315°,25.751365°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
208,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 19:00,(-),-18.066232°,25.752648°,(-),<10 meters,0 km/h,7 Volt,30°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
209,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 20:00,(-),-18.066600°,25.751933°,(-),<10 meters,0 km/h,7 Volt,28°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
210,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 21:00,(-),-18.066348°,25.751448°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
211,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 22:00,(-),-18.066315°,25.751448°,(-),<10 meters,0 km/h,7 Volt,25°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
212,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),9/9/2021 23:00,(-),-18.066267°,25.750750°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
213,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 00:00,(-),-18.066565°,25.750983°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
214,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 01:00,(-),-18.066532°,25.749617°,(-),<10 meters,0 km/h,7 Volt,23°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
215,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 02:00,(-),-18.064415°,25.750382°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
216,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 03:00,(-),-18.063665°,25.751032°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
217,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 04:00,(-),-18.059650°,25.753550°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
218,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 05:00,(-),-18.058932°,25.758432°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
219,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 06:00,(-),-18.058848°,25.758615°,(-),<10 meters,0 km/h,7 Volt,21°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
220,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 07:00,(-),-18.052182°,25.763682°,(-),<10 meters,0 km/h,7 Volt,20°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
221,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 08:00,(-),-18.050750°,25.770332°,(-),<10 meters,0 km/h,7 Volt,22°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
222,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 09:00,(-),-18.050517°,25.774148°,(-),<10 meters,0 km/h,7 Volt,26°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
223,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 10:00,(-),-18.049215°,25.777715°,(-),<10 meters,0 km/h,7 Volt,29°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
224,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 11:00,(-),-18.050233°,25.778833°,(-),<10 meters,0 km/h,7 Volt,33°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
225,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 12:00,(-),-18.049033°,25.780582°,(-),<10 meters,0 km/h,7 Volt,35°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
226,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 13:00,(-),-18.045448°,25.781132°,(-),<10 meters,0 km/h,7 Volt,37°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
227,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 14:00,(-),-18.046848°,25.782367°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
228,Bull 15: 1442066,AWTIMCVAP243,IM-SAT Tag,(-),10/9/2021 15:00,(-),-18.046865°,25.782415°,(-),<10 meters,0 km/h,7 Volt,38°C,(-),N,"[(-),(-),(-)]",N,(-),(-),(-),
