"","Time","Latitude","Longitude","doy","BulNum"
"5606","2021-01-24 22:00:32",-18.1801833333333,25.4158,24,"10"
"572","2021-01-24 23:00:32",-18.4410833333333,26.2114333333333,24,"2"
"5683","2021-01-24 23:00:32",-17.8358166666667,25.6459666666667,24,"8"
"5601","2021-01-24 23:01:21",-18.2031,25.6638833333333,24,"6"
"5645","2021-01-25 00:00:32",-18.4624,25.6350166666667,25,"9"
"5727","2021-01-25 01:00:32",-17.9714333333333,25.7241333333333,25,"12"
"969","2021-01-25 01:00:33",-17.8831166666667,25.8343333333333,25,"14"
"5762","2021-01-25 02:00:32",-17.88325,25.6461,25,"7"
"5646","2021-01-25 02:00:32",-18.1802,25.4158166666667,25,"10"
"5641","2021-01-25 03:00:32",-18.2036666666667,25.6611,25,"6"
"5723","2021-01-25 03:00:32",-17.8407666666667,25.6493833333333,25,"8"
"576","2021-01-25 03:00:59",-18.4390333333333,26.2073833333333,25,"2"
"5685","2021-01-25 04:00:32",-18.4624166666667,25.6350166666667,25,"9"
"5767","2021-01-25 05:00:32",-17.9728833333333,25.7239333333333,25,"12"
"5802","2021-01-25 06:00:32",-17.8832166666667,25.64605,25,"7"
"5686","2021-01-25 06:00:32",-18.1801833333333,25.4158,25,"10"
"580","2021-01-25 07:00:32",-18.4374,26.2072833333333,25,"2"
"5681","2021-01-25 07:00:32",-18.1939166666667,25.64545,25,"6"
"5763","2021-01-25 07:00:32",-17.8409333333333,25.6528333333333,25,"8"
"5725","2021-01-25 08:00:32",-18.4624333333333,25.6350166666667,25,"9"
"5807","2021-01-25 09:00:32",-17.9828333333333,25.7157666666667,25,"12"
"5842","2021-01-25 10:00:32",-17.8832,25.6460666666667,25,"7"
"5726","2021-01-25 10:00:32",-18.1802,25.4158,25,"10"
"584","2021-01-25 11:00:32",-18.4528,26.2147666666667,25,"2"
"5721","2021-01-25 11:00:32",-18.1786,25.615,25,"6"
"5803","2021-01-25 11:00:32",-17.83985,25.6404333333333,25,"8"
"5765","2021-01-25 12:00:32",-18.4624,25.6350166666667,25,"9"
"5847","2021-01-25 13:00:32",-17.98585,25.6974,25,"12"
"5882","2021-01-25 14:00:32",-17.8832333333333,25.6460833333333,25,"7"
"5766","2021-01-25 14:00:32",-18.1802,25.4158,25,"10"
"588","2021-01-25 15:00:32",-18.4617166666667,26.2167333333333,25,"2"
"5761","2021-01-25 15:00:32",-18.1956333333333,25.5865333333333,25,"6"
"5843","2021-01-25 15:00:32",-17.8355833333333,25.6468,25,"8"
"5805","2021-01-25 16:00:32",-18.4624333333333,25.635,25,"9"
"5887","2021-01-25 17:00:57",-17.9689333333333,25.6833,25,"12"
"5922","2021-01-25 18:00:32",-17.8832166666667,25.6460666666667,25,"7"
"5806","2021-01-25 18:00:32",-18.1802,25.4158,25,"10"
"592","2021-01-25 19:00:32",-18.4885333333333,26.2084333333333,25,"2"
"5801","2021-01-25 19:00:32",-18.1820166666667,25.53985,25,"6"
"5883","2021-01-25 19:00:32",-17.8301,25.6637333333333,25,"8"
"5845","2021-01-25 20:00:32",-18.46245,25.6350166666667,25,"9"
"5927","2021-01-25 21:00:32",-17.96415,25.6827833333333,25,"12"
"5962","2021-01-25 22:00:32",-17.8831833333333,25.6461,25,"7"
"5846","2021-01-25 22:00:32",-18.1802,25.4158166666667,25,"10"
"596","2021-01-25 23:00:32",-18.5064166666667,26.1805166666667,25,"2"
"5841","2021-01-25 23:00:32",-18.1847833333333,25.52845,25,"6"
"5923","2021-01-25 23:00:32",-17.8383166666667,25.6705833333333,25,"8"
"5885","2021-01-26 00:00:32",-18.4624166666667,25.6349833333333,26,"9"
"5967","2021-01-26 01:00:32",-17.9656666666667,25.6865,26,"12"
"1009","2021-01-26 01:00:32",-17.8831,25.8343166666667,26,"14"
"6002","2021-01-26 02:00:32",-17.8832166666667,25.6461,26,"7"
"5886","2021-01-26 02:00:32",-18.1801833333333,25.4158166666667,26,"10"
"5881","2021-01-26 03:00:32",-18.2057333333333,25.5295,26,"6"
"5963","2021-01-26 03:00:32",-17.8323833333333,25.6766333333333,26,"8"
"5925","2021-01-26 04:00:32",-18.4624,25.635,26,"9"
"600","2021-01-26 04:00:33",-18.5084333333333,26.1885166666667,26,"2"
"6007","2021-01-26 05:00:32",-17.9675666666667,25.6893666666667,26,"12"
"6042","2021-01-26 06:00:32",-17.8831833333333,25.64605,26,"7"
"5926","2021-01-26 06:00:32",-18.1802,25.4158,26,"10"
"5921","2021-01-26 07:00:32",-18.2134166666667,25.5470666666667,26,"6"
"6003","2021-01-26 07:00:32",-17.84205,25.6789666666667,26,"8"
"604","2021-01-26 08:00:32",-18.5123666666667,26.1892333333333,26,"2"
"5965","2021-01-26 08:00:32",-18.46245,25.6350166666667,26,"9"
"6047","2021-01-26 09:00:32",-17.9796,25.6981666666667,26,"12"
"6082","2021-01-26 10:00:32",-17.8832166666667,25.64605,26,"7"
"5966","2021-01-26 10:00:32",-18.1802166666667,25.4158,26,"10"
"5961","2021-01-26 11:00:32",-18.2082,25.5608,26,"6"
"6043","2021-01-26 11:00:32",-17.8122,25.6899166666667,26,"8"
"608","2021-01-26 12:00:32",-18.5213666666667,26.18125,26,"2"
"6005","2021-01-26 12:00:33",-18.4624333333333,25.635,26,"9"
"6087","2021-01-26 13:00:51",-17.983,25.6927333333333,26,"12"
"6122","2021-01-26 14:00:32",-17.8832333333333,25.6460833333333,26,"7"
"6006","2021-01-26 14:00:32",-18.1802,25.4158,26,"10"
"6001","2021-01-26 15:00:32",-18.22445,25.5565666666667,26,"6"
"6083","2021-01-26 15:00:32",-17.8195,25.6996166666667,26,"8"
"612","2021-01-26 16:00:32",-18.5252666666667,26.17635,26,"2"
"6045","2021-01-26 16:00:48",-18.46235,25.6350333333333,26,"9"
"6127","2021-01-26 17:00:32",-17.98975,25.6852666666667,26,"12"
"6162","2021-01-26 18:00:32",-17.8832,25.6460833333333,26,"7"
"6046","2021-01-26 18:00:32",-18.1802,25.4158166666667,26,"10"
"6041","2021-01-26 19:00:32",-18.2216333333333,25.5686666666667,26,"6"
"6123","2021-01-26 19:00:32",-17.8248333333333,25.6907,26,"8"
"616","2021-01-26 20:00:32",-18.52705,26.1676,26,"2"
"6085","2021-01-26 20:00:32",-18.4624333333333,25.635,26,"9"
"6167","2021-01-26 21:00:32",-17.9814333333333,25.6677,26,"12"
"6202","2021-01-26 22:00:32",-17.8832333333333,25.6460833333333,26,"7"
"6086","2021-01-26 22:00:32",-18.1802166666667,25.4158,26,"10"
"6081","2021-01-26 23:00:32",-18.2163,25.5915666666667,26,"6"
"6163","2021-01-26 23:00:32",-17.8396666666667,25.6744666666667,26,"8"
"620","2021-01-27 00:00:32",-18.5168833333333,26.1471166666667,27,"2"
"1049","2021-01-27 01:00:33",-17.88315,25.8343,27,"14"
"6125","2021-01-27 01:00:57",-18.4623,25.6350333333333,27,"9"
"6207","2021-01-27 01:01:03",-17.9793,25.6748333333333,27,"12"
"6242","2021-01-27 02:00:32",-17.8832,25.6460666666667,27,"7"
"6126","2021-01-27 02:00:32",-18.1802,25.4158166666667,27,"10"
"6121","2021-01-27 03:00:32",-18.2091,25.5978,27,"6"
"6203","2021-01-27 03:00:33",-17.8472,25.6724666666667,27,"8"
"624","2021-01-27 04:01:00",-18.5248666666667,26.1423166666667,27,"2"
"6165","2021-01-27 05:00:22",-18.4624333333333,25.6350333333333,27,"9"
"6247","2021-01-27 05:01:03",-17.9793166666667,25.67465,27,"12"
"6282","2021-01-27 06:00:32",-17.8832,25.6461166666667,27,"7"
"6166","2021-01-27 06:00:32",-18.1802,25.4157833333333,27,"10"
"6161","2021-01-27 07:00:32",-18.2133666666667,25.6015833333333,27,"6"
"6243","2021-01-27 07:00:32",-17.8503833333333,25.6737666666667,27,"8"
"628","2021-01-27 08:00:32",-18.5244666666667,26.1421,27,"2"
"6287","2021-01-27 09:00:32",-17.9849166666667,25.6773166666667,27,"12"
"6205","2021-01-27 09:00:38",-18.4624833333333,25.6350166666667,27,"9"
"6322","2021-01-27 10:00:32",-17.8832166666667,25.6460833333333,27,"7"
"6206","2021-01-27 10:00:32",-18.1802,25.4158,27,"10"
"6201","2021-01-27 11:00:32",-18.2087833333333,25.6164,27,"6"
"6283","2021-01-27 11:00:32",-17.8353,25.6933,27,"8"
"632","2021-01-27 12:00:32",-18.5281166666667,26.1478666666667,27,"2"
"6327","2021-01-27 13:00:51",-17.9821166666667,25.6892666666667,27,"12"
"6245","2021-01-27 13:01:24",-18.4624166666667,25.6350166666667,27,"9"
"6362","2021-01-27 14:00:32",-17.8832166666667,25.6461,27,"7"
"6246","2021-01-27 14:00:32",-18.1802,25.4158,27,"10"
"6241","2021-01-27 15:00:32",-18.2043833333333,25.6163,27,"6"
"6323","2021-01-27 15:00:32",-17.8251,25.67565,27,"8"
"636","2021-01-27 16:00:32",-18.5347166666667,26.1275,27,"2"
"6285","2021-01-27 17:00:34",-18.4624666666667,25.6350166666667,27,"9"
"6367","2021-01-27 17:01:03",-17.9695833333333,25.6831666666667,27,"12"
"6402","2021-01-27 18:00:32",-17.8832333333333,25.64605,27,"7"
"6286","2021-01-27 18:00:32",-18.1802,25.4158,27,"10"
"6281","2021-01-27 19:00:32",-18.2202833333333,25.6211166666667,27,"6"
"6363","2021-01-27 19:00:32",-17.8318,25.6715166666667,27,"8"
"640","2021-01-27 20:00:32",-18.5188833333333,26.0844166666667,27,"2"
"6325","2021-01-27 21:00:32",-18.4624333333333,25.6350166666667,27,"9"
"6407","2021-01-27 21:00:32",-17.95795,25.7252666666667,27,"12"
"6442","2021-01-27 22:00:32",-17.8831333333333,25.6460833333333,27,"7"
"6326","2021-01-27 22:00:32",-18.1802,25.4158166666667,27,"10"
"6321","2021-01-27 23:00:32",-18.21795,25.6326666666667,27,"6"
"644","2021-01-28 00:00:32",-18.4552,26.0306,28,"2"
"6403","2021-01-28 01:00:32",-17.84115,25.6650833333333,28,"8"
"6365","2021-01-28 01:00:32",-18.4624,25.63505,28,"9"
"6447","2021-01-28 01:00:32",-17.96575,25.7190833333333,28,"12"
"1089","2021-01-28 01:01:27",-17.88325,25.8343166666667,28,"14"
"6482","2021-01-28 02:00:32",-17.8832333333333,25.64605,28,"7"
"6366","2021-01-28 02:00:32",-18.1801833333333,25.4158166666667,28,"10"
"6361","2021-01-28 03:00:32",-18.2076333333333,25.6153833333333,28,"6"
"648","2021-01-28 04:00:32",-18.4170666666667,25.92945,28,"2"
"6443","2021-01-28 05:00:32",-17.84425,25.66495,28,"8"
"6405","2021-01-28 05:00:32",-18.4624166666667,25.635,28,"9"
"6487","2021-01-28 05:00:32",-17.9535666666667,25.7197333333333,28,"12"
"6406","2021-01-28 06:00:32",-18.1802,25.4157833333333,28,"10"
"6522","2021-01-28 06:00:51",-17.8832166666667,25.646,28,"7"
"6401","2021-01-28 07:00:32",-18.2073166666667,25.6165,28,"6"
"652","2021-01-28 08:00:32",-18.3776333333333,25.8381333333333,28,"2"
"6483","2021-01-28 09:00:32",-17.8407833333333,25.6812,28,"8"
"6445","2021-01-28 09:00:32",-18.4624166666667,25.6350166666667,28,"9"
"6527","2021-01-28 09:00:32",-17.94835,25.7122666666667,28,"12"
"6562","2021-01-28 10:00:32",-17.8832333333333,25.6460666666667,28,"7"
"6446","2021-01-28 10:00:32",-18.1802,25.4158,28,"10"
"6441","2021-01-28 11:00:32",-18.2024666666667,25.63045,28,"6"
"656","2021-01-28 12:00:32",-18.3894166666667,25.8195166666667,28,"2"
"6523","2021-01-28 13:00:32",-17.8128666666667,25.6922833333333,28,"8"
"6567","2021-01-28 13:00:32",-17.948,25.7068166666667,28,"12"
"6485","2021-01-28 13:01:31",-18.4623666666667,25.6350166666667,28,"9"
"6602","2021-01-28 14:00:32",-17.8832333333333,25.6460666666667,28,"7"
"6481","2021-01-28 15:00:32",-18.2079333333333,25.6402833333333,28,"6"
"6486","2021-01-28 15:00:32",-18.1802,25.4158166666667,28,"10"
"660","2021-01-28 16:00:32",-18.3620333333333,25.7682333333333,28,"2"
"6563","2021-01-28 17:00:32",-17.8269333333333,25.6928,28,"8"
"6607","2021-01-28 17:00:32",-17.9377833333333,25.6992,28,"12"
"6525","2021-01-28 17:00:51",-18.4623666666667,25.6349833333333,28,"9"
"6642","2021-01-28 18:00:32",-17.8832,25.6460666666667,28,"7"
"6526","2021-01-28 19:00:32",-18.1802,25.4158,28,"10"
"6521","2021-01-28 19:00:33",-18.2220666666667,25.5796666666667,28,"6"
"664","2021-01-28 20:00:32",-18.3336833333333,25.69685,28,"2"
"6603","2021-01-28 21:00:32",-17.8398666666667,25.7032666666667,28,"8"
"6647","2021-01-28 21:00:32",-17.9446166666667,25.6916833333333,28,"12"
"6565","2021-01-28 21:00:33",-18.4623666666667,25.635,28,"9"
"6682","2021-01-28 22:00:32",-17.8832333333333,25.6460833333333,28,"7"
"6561","2021-01-28 23:00:32",-18.2099833333333,25.60965,28,"6"
"6566","2021-01-28 23:00:32",-18.1802,25.4157833333333,28,"10"
"668","2021-01-29 00:00:32",-18.3335333333333,25.6917666666667,29,"2"
"6643","2021-01-29 01:00:32",-17.8638333333333,25.7080166666667,29,"8"
"6605","2021-01-29 01:00:32",-18.4624333333333,25.6350166666667,29,"9"
"6687","2021-01-29 01:00:32",-17.9705,25.7123333333333,29,"12"
"1129","2021-01-29 01:00:37",-17.8830833333333,25.8343666666667,29,"14"
"6722","2021-01-29 02:00:32",-17.8832166666667,25.6460833333333,29,"7"
"6601","2021-01-29 03:00:32",-18.1940166666667,25.5939666666667,29,"6"
"6606","2021-01-29 03:00:32",-18.1801833333333,25.4158166666667,29,"10"
"672","2021-01-29 04:00:32",-18.3379,25.6862333333333,29,"2"
"6683","2021-01-29 05:00:32",-17.8714166666667,25.7057,29,"8"
"6727","2021-01-29 05:00:35",-17.9700166666667,25.7129833333333,29,"12"
"6645","2021-01-29 05:00:51",-18.4624833333333,25.6350666666667,29,"9"
"6762","2021-01-29 06:00:33",-17.8832333333333,25.6460666666667,29,"7"
"6641","2021-01-29 07:00:32",-18.1885666666667,25.57995,29,"6"
"6646","2021-01-29 07:00:32",-18.1801833333333,25.4158,29,"10"
"676","2021-01-29 08:00:32",-18.3364666666667,25.6874333333333,29,"2"
"6723","2021-01-29 09:00:32",-17.8813333333333,25.69785,29,"8"
"6767","2021-01-29 09:00:32",-17.9831833333333,25.7104333333333,29,"12"
"6685","2021-01-29 09:00:58",-18.4624166666667,25.6350333333333,29,"9"
"6802","2021-01-29 10:00:32",-17.8832,25.6460833333333,29,"7"
"6681","2021-01-29 11:00:32",-18.1881,25.5783,29,"6"
"6686","2021-01-29 11:00:32",-18.1802,25.4158,29,"10"
"680","2021-01-29 12:00:32",-18.33795,25.6947,29,"2"
"6763","2021-01-29 13:00:32",-17.8893833333333,25.6948333333333,29,"8"
"6807","2021-01-29 13:00:32",-17.9977166666667,25.73305,29,"12"
"6725","2021-01-29 13:02:00",-18.4623833333333,25.635,29,"9"
"6842","2021-01-29 14:00:32",-17.8832,25.64605,29,"7"
"6721","2021-01-29 15:00:32",-18.1718,25.58215,29,"6"
"6726","2021-01-29 15:00:32",-18.1802,25.4158,29,"10"
"684","2021-01-29 16:00:32",-18.3144166666667,25.7019166666667,29,"2"
"6803","2021-01-29 17:00:32",-17.8953333333333,25.6920333333333,29,"8"
"6847","2021-01-29 17:00:32",-18.0099,25.72855,29,"12"
"6882","2021-01-29 18:00:32",-17.8832,25.6460666666667,29,"7"
"6761","2021-01-29 19:00:32",-18.19215,25.5921166666667,29,"6"
"6766","2021-01-29 19:00:32",-18.1802,25.4158166666667,29,"10"
"6765","2021-01-29 19:00:33",-18.4623833333333,25.6350833333333,29,"9"
"688","2021-01-29 20:00:32",-18.2944166666667,25.6802833333333,29,"2"
"6887","2021-01-29 21:00:33",-18.0263166666667,25.7447666666667,29,"12"
"6922","2021-01-29 22:00:32",-17.8832166666667,25.6460833333333,29,"7"
"6801","2021-01-29 23:00:32",-18.19315,25.5781166666667,29,"6"
"6843","2021-01-29 23:00:32",-17.9002833333333,25.6919,29,"8"
"6805","2021-01-29 23:00:32",-18.4624666666667,25.635,29,"9"
"6806","2021-01-29 23:00:32",-18.1802,25.4158,29,"10"
"692","2021-01-30 00:00:32",-18.2931166666667,25.6582,30,"2"
"6927","2021-01-30 01:00:32",-18.0349166666667,25.7426666666667,30,"12"
"1169","2021-01-30 01:01:00",-17.883,25.83435,30,"14"
"6962","2021-01-30 02:00:32",-17.8832166666667,25.6461,30,"7"
"6841","2021-01-30 03:00:32",-18.1923666666667,25.5730333333333,30,"6"
"6845","2021-01-30 03:00:32",-18.4624,25.6350333333333,30,"9"
"6846","2021-01-30 03:00:32",-18.1802,25.4158,30,"10"
"6883","2021-01-30 03:00:33",-17.9018833333333,25.6917,30,"8"
"696","2021-01-30 05:00:32",-18.2984333333333,25.6613166666667,30,"2"
"6967","2021-01-30 05:00:33",-18.0307666666667,25.7384833333333,30,"12"
"7002","2021-01-30 06:00:32",-17.8832333333333,25.64605,30,"7"
"6881","2021-01-30 07:00:32",-18.1955666666667,25.6179833333333,30,"6"
"6923","2021-01-30 07:00:32",-17.9019833333333,25.6919166666667,30,"8"
"6885","2021-01-30 07:00:32",-18.4624166666667,25.635,30,"9"
"6886","2021-01-30 07:00:32",-18.1802,25.4158,30,"10"
"700","2021-01-30 09:00:32",-18.2986333333333,25.6635166666667,30,"2"
"7007","2021-01-30 09:00:32",-18.0327333333333,25.7335666666667,30,"12"
"7042","2021-01-30 10:00:32",-17.8832333333333,25.6460666666667,30,"7"
"6921","2021-01-30 11:00:32",-18.17135,25.6636333333333,30,"6"
"6963","2021-01-30 11:00:32",-17.9054166666667,25.6925833333333,30,"8"
"6926","2021-01-30 11:00:32",-18.1802,25.4158,30,"10"
"6925","2021-01-30 11:01:05",-18.4624,25.6350166666667,30,"9"
"704","2021-01-30 13:00:32",-18.2991333333333,25.6690333333333,30,"2"
"7047","2021-01-30 13:00:32",-18.0299833333333,25.7284833333333,30,"12"
"7082","2021-01-30 14:00:32",-17.8832166666667,25.64605,30,"7"
"6961","2021-01-30 15:00:32",-18.1764333333333,25.6664666666667,30,"6"
"7003","2021-01-30 15:00:32",-17.8757666666667,25.6985333333333,30,"8"
"6965","2021-01-30 15:00:32",-18.4624666666667,25.635,30,"9"
"6966","2021-01-30 15:00:32",-18.1802,25.4158,30,"10"
"708","2021-01-30 17:00:32",-18.3029833333333,25.6493833333333,30,"2"
"7087","2021-01-30 17:00:32",-18.0294833333333,25.7199166666667,30,"12"
"7122","2021-01-30 18:00:32",-17.8831666666667,25.6461166666667,30,"7"
"7001","2021-01-30 19:00:32",-18.1898833333333,25.6508333333333,30,"6"
"7043","2021-01-30 19:00:32",-17.8676666666667,25.72005,30,"8"
"7006","2021-01-30 19:00:32",-18.1802166666667,25.4158166666667,30,"10"
"7005","2021-01-30 19:00:34",-18.46245,25.6350166666667,30,"9"
"712","2021-01-30 21:00:32",-18.2847666666667,25.6356833333333,30,"2"
"7127","2021-01-30 21:00:32",-18.0318166666667,25.71855,30,"12"
"7162","2021-01-30 22:00:32",-17.8832166666667,25.6460666666667,30,"7"
"7041","2021-01-30 23:00:32",-18.2027166666667,25.6327166666667,30,"6"
"7083","2021-01-30 23:00:32",-17.8678833333333,25.7182333333333,30,"8"
"7046","2021-01-30 23:00:32",-18.1801833333333,25.4158,30,"10"
"7045","2021-01-30 23:00:33",-18.4624166666667,25.6349833333333,30,"9"
"716","2021-01-31 01:00:32",-18.2863,25.6455166666667,31,"2"
"7166","2021-01-31 01:00:32",-18.0356833333333,25.7152,31,"12"
"1209","2021-01-31 01:01:03",-17.8830666666667,25.8343,31,"14"
"7202","2021-01-31 02:00:32",-17.8832,25.6461,31,"7"
"7081","2021-01-31 03:00:32",-18.1638166666667,25.6131333333333,31,"6"
"7123","2021-01-31 03:00:32",-17.8756166666667,25.7129333333333,31,"8"
"7085","2021-01-31 03:00:32",-18.4623666666667,25.6350333333333,31,"9"
"7086","2021-01-31 03:00:32",-18.1801833333333,25.4158,31,"10"
"720","2021-01-31 05:00:32",-18.29825,25.6604833333333,31,"2"
"7206","2021-01-31 05:00:33",-18.0374666666667,25.7148666666667,31,"12"
"7242","2021-01-31 06:00:32",-17.8832,25.6461,31,"7"
"7121","2021-01-31 07:00:32",-18.14695,25.5723333333333,31,"6"
"7163","2021-01-31 07:00:32",-17.884,25.7061833333333,31,"8"
"7126","2021-01-31 07:00:32",-18.1801833333333,25.4158,31,"10"
"7125","2021-01-31 07:00:57",-18.4624,25.635,31,"9"
"724","2021-01-31 09:00:32",-18.3003,25.6705333333333,31,"2"
"7246","2021-01-31 09:00:57",-18.0478666666667,25.7032166666667,31,"12"
"7161","2021-01-31 11:00:32",-18.1489166666667,25.5581333333333,31,"6"
"7203","2021-01-31 11:00:32",-17.8803,25.6991833333333,31,"8"
"7165","2021-01-31 11:00:32",-18.1802,25.4158,31,"10"
"7164","2021-01-31 11:02:27",-18.4623666666667,25.6349833333333,31,"9"
"728","2021-01-31 13:00:32",-18.2994,25.6845666666667,31,"2"
"7286","2021-01-31 13:00:32",-18.0611333333333,25.7054166666667,31,"12"
"7201","2021-01-31 15:00:32",-18.12675,25.5107166666667,31,"6"
"7243","2021-01-31 15:00:32",-17.88455,25.7059666666667,31,"8"
"7204","2021-01-31 15:01:06",-18.4624833333333,25.6349666666667,31,"9"
"7205","2021-01-31 16:00:32",-18.1802,25.4158,31,"10"
"732","2021-01-31 17:00:32",-18.2972666666667,25.7031333333333,31,"2"
"7326","2021-01-31 17:00:57",-18.06095,25.6973666666667,31,"12"
"7241","2021-01-31 19:00:32",-18.1329833333333,25.50145,31,"6"
"7283","2021-01-31 19:00:32",-17.8779333333333,25.7149666666667,31,"8"
"7244","2021-01-31 19:00:34",-18.46245,25.6350333333333,31,"9"
"7245","2021-01-31 20:00:32",-18.1802,25.4158,31,"10"
"736","2021-01-31 21:00:32",-18.2703,25.7610666666667,31,"2"
"7366","2021-01-31 21:00:32",-18.09225,25.7068166666667,31,"12"
"7281","2021-01-31 23:00:32",-18.1274833333333,25.5323666666667,31,"6"
"7323","2021-01-31 23:00:32",-17.8806333333333,25.7178333333333,31,"8"
"7284","2021-01-31 23:00:33",-18.4624333333333,25.635,31,"9"
"7285","2021-02-01 00:00:32",-18.1801833333333,25.4158166666667,32,"10"
"740","2021-02-01 01:00:32",-18.2722,25.7757333333333,32,"2"
"7406","2021-02-01 01:00:32",-18.09995,25.6972666666667,32,"12"
"1249","2021-02-01 01:01:17",-17.8830833333333,25.83425,32,"14"
"7321","2021-02-01 03:00:32",-18.1111333333333,25.5673,32,"6"
"7363","2021-02-01 03:00:32",-17.88465,25.7191333333333,32,"8"
"7325","2021-02-01 04:00:32",-18.1801833333333,25.4158,32,"10"
"7324","2021-02-01 04:02:21",-18.4624333333333,25.635,32,"9"
"744","2021-02-01 05:00:32",-18.2721666666667,25.77545,32,"2"
"7446","2021-02-01 05:00:32",-18.1011833333333,25.67935,32,"12"
"7361","2021-02-01 07:00:57",-18.1113166666667,25.5752166666667,32,"6"
"7403","2021-02-01 07:02:06",-17.88435,25.7083,32,"8"
"7365","2021-02-01 08:00:32",-18.1802,25.4158,32,"10"
"7364","2021-02-01 08:01:57",-18.4624,25.6350333333333,32,"9"
"748","2021-02-01 09:00:32",-18.2685333333333,25.7747833333333,32,"2"
"7486","2021-02-01 09:00:32",-18.0987833333333,25.66805,32,"12"
"7401","2021-02-01 11:00:32",-18.1226,25.58,32,"6"
"7443","2021-02-01 11:00:32",-17.8807,25.6995666666667,32,"8"
"7405","2021-02-01 12:00:32",-18.1802,25.4158,32,"10"
"7404","2021-02-01 12:02:22",-18.4623833333333,25.6349833333333,32,"9"
"752","2021-02-01 13:00:32",-18.2552166666667,25.78905,32,"2"
"7526","2021-02-01 13:00:32",-18.0996833333333,25.6676666666667,32,"12"
"7441","2021-02-01 15:00:32",-18.1181,25.6131833333333,32,"6"
"7483","2021-02-01 15:00:32",-17.8747,25.69195,32,"8"
"756","2021-02-01 17:00:32",-18.2535333333333,25.8282166666667,32,"2"
"7445","2021-02-01 17:00:32",-18.1802,25.4158,32,"10"
"7566","2021-02-01 17:00:32",-18.1053,25.6701,32,"12"
"7444","2021-02-01 17:00:39",-18.4624833333333,25.63505,32,"9"
"7481","2021-02-01 19:00:32",-18.0919833333333,25.5932,32,"6"
"7523","2021-02-01 19:00:32",-17.8695333333333,25.6797833333333,32,"8"
"760","2021-02-01 21:00:32",-18.2122166666667,25.8809,32,"2"
"7484","2021-02-01 21:00:32",-18.4624,25.6350166666667,32,"9"
"7485","2021-02-01 21:00:32",-18.1802,25.4158,32,"10"
"7606","2021-02-01 21:00:32",-18.1286,25.6727833333333,32,"12"
"7521","2021-02-01 23:00:32",-18.1114333333333,25.6082333333333,32,"6"
"7563","2021-02-01 23:00:32",-17.8728666666667,25.6730166666667,32,"8"
"764","2021-02-02 01:00:32",-18.1705333333333,25.9221166666667,33,"2"
"7525","2021-02-02 01:00:32",-18.1801833333333,25.4158,33,"10"
"7646","2021-02-02 01:00:32",-18.1214833333333,25.68245,33,"12"
"7524","2021-02-02 01:00:39",-18.4623833333333,25.6350166666667,33,"9"
"1289","2021-02-02 01:01:31",-17.8831166666667,25.8343166666667,33,"14"
"7603","2021-02-02 03:00:32",-17.8748166666667,25.67515,33,"8"
"7561","2021-02-02 03:01:27",-18.1188,25.6133166666667,33,"6"
"7565","2021-02-02 05:00:32",-18.1801833333333,25.4158,33,"10"
"7686","2021-02-02 05:01:12",-18.12095,25.6833,33,"12"
"7564","2021-02-02 05:01:59",-18.4623833333333,25.6349833333333,33,"9"
"768","2021-02-02 05:02:02",-18.1723333333333,25.9236166666667,33,"2"
"7601","2021-02-02 07:00:32",-18.1241666666667,25.6099166666667,33,"6"
"7643","2021-02-02 07:01:03",-17.8814333333333,25.6734,33,"8"
"772","2021-02-02 09:00:32",-18.1888333333333,25.9245666666667,33,"2"
"7605","2021-02-02 09:00:32",-18.1801833333333,25.4157833333333,33,"10"
"7726","2021-02-02 09:00:32",-18.1217333333333,25.6926333333333,33,"12"
"7604","2021-02-02 10:01:54",-18.4624166666667,25.6350166666667,33,"9"
"7641","2021-02-02 11:00:32",-18.1134833333333,25.6095166666667,33,"6"
"7683","2021-02-02 11:00:32",-17.88805,25.6612166666667,33,"8"
"776","2021-02-02 13:00:32",-18.19265,25.9348,33,"2"
"7645","2021-02-02 13:00:32",-18.1802,25.4157833333333,33,"10"
"7766","2021-02-02 13:00:32",-18.1241,25.6773333333333,33,"12"
"7681","2021-02-02 15:00:32",-18.0887166666667,25.609,33,"6"
"7723","2021-02-02 15:00:32",-17.8746833333333,25.6533833333333,33,"8"
"780","2021-02-02 17:00:32",-18.1709333333333,25.94265,33,"2"
"7685","2021-02-02 17:00:32",-18.1802,25.4158166666667,33,"10"
"7806","2021-02-02 17:00:32",-18.1203833333333,25.6730666666667,33,"12"
"7644","2021-02-02 17:01:18",-18.4625,25.6350333333333,33,"9"
"7721","2021-02-02 19:00:32",-18.1142833333333,25.6270666666667,33,"6"
"7763","2021-02-02 19:00:32",-17.8683333333333,25.6633166666667,33,"8"
"784","2021-02-02 21:00:32",-18.14565,25.9576,33,"2"
"7725","2021-02-02 21:00:32",-18.1802,25.4158,33,"10"
"7846","2021-02-02 21:00:32",-18.1052166666667,25.6688666666667,33,"12"
"7684","2021-02-02 22:01:03",-18.4624833333333,25.6350333333333,33,"9"
"7761","2021-02-02 23:00:32",-18.09365,25.6854333333333,33,"6"
"7803","2021-02-02 23:00:32",-17.8757833333333,25.65985,33,"8"
"788","2021-02-03 01:00:32",-18.1312666666667,25.98685,34,"2"
"7765","2021-02-03 01:00:32",-18.1802,25.4157833333333,34,"10"
