"","Date","Lat1","Long1","Lat2","Long2","Lat3","Long3","Lat4","Long4","Lat5","Long5","Lat6","Long6","Lat7","Long7","Lat8","Long8","Lat9","Long9","Lat10","Long10","Lat12","Long12","Lat13","Long13","Lat14","Long14","Lat15","Long15"
"11",1557547200,-18.2811972222222,26.2623472222222,-17.9182583333333,25.840475,-18.1951527777778,25.9779527777778,-17.9729055555556,25.8054083333333,-18.0563277777778,25.7777388888889,-17.8331222222222,25.7629833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1557633600,-18.2639722222222,26.2693888888889,-17.926125,25.8460222222222,-18.1487805555556,26.029475,-17.9930805555556,25.8047277777778,-18.0712472222222,25.7299166666667,-17.8541533333333,25.78531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1557720000,-18.2751194444444,26.2797666666667,-17.9289305555555,25.8465361111111,-18.1613416666667,26.0506361111111,-17.9848866666667,25.80811,-18.0594972222222,25.8001527777778,-17.8579444444444,25.8004222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1557806400,-18.2494583333334,26.2810916666667,-17.9266,25.8395972222222,-18.1558861111111,26.0364638888889,-17.9889416666667,25.8048694444444,-18.0447416666666,25.8042527777778,-17.8501,25.7939694444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1557892800,-18.251625,26.2827111111111,-17.9169777777778,25.8380638888889,-18.1849777777778,26.0418916666667,-17.9930416666667,25.8033583333333,-18.0532194444444,25.8000944444445,-17.8275277777778,25.7390888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1557979200,-18.2447138888889,26.2776138888889,-17.9212527777778,25.8406472222222,-18.253725,26.0942305555556,-17.9940361111111,25.8025916666667,-18.04428,25.8068266666667,-17.824825,25.7366777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1558065600,-18.2340722222222,26.2805888888889,-17.9317166666666,25.8461194444445,-18.2448166666667,26.0876194444445,-17.9912777777778,25.8044361111111,-18.0401666666667,25.8042555555555,-17.8246638888889,25.7452472222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1558152000,-18.2255777777778,26.2931027777778,-17.9266583333333,25.8447638888889,-18.2642833333333,26.07665,-17.98375,25.8093111111111,-18.0448916666667,25.8087638888889,-17.8047111111111,25.7230194444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1558238400,-18.1914777777778,26.3240305555555,-17.9302333333333,25.8423277777778,-18.2574805555555,26.0694194444444,-17.9750888888889,25.81185,-18.0446638888889,25.8078333333333,-17.83733,25.71141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1558324800,-18.1059833333334,26.4048,-17.9194611111111,25.8328083333333,-18.2606027777778,26.0664055555556,-17.9892166666667,25.8068138888889,-18.0433444444444,25.8057333333334,-17.8363361111111,25.7088611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1558411200,-18.0573944444444,26.4169666666667,-17.9230388888889,25.83995,-18.2621638888889,26.0516388888889,-17.9887,25.8070111111111,-18.038625,25.8149444444444,-17.8368138888889,25.7115805555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1558497600,-18.0356166666667,26.4492133333333,-17.9371138888889,25.8409583333333,-18.2587611111111,26.0689666666667,-17.9935805555556,25.8059805555556,-18.0373555555556,25.8059583333333,-17.8365527777778,25.7110694444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1558584000,-18.0397833333333,26.4568222222222,-17.9321916666667,25.8429444444444,-18.2402694444444,26.0791333333333,-17.9899138888889,25.8057583333333,-18.0043666666667,25.8100027777778,-17.8365861111111,25.7098388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1558670400,-18.0329444444444,26.4467972222222,-17.9336361111111,25.8441694444444,-18.2373111111111,26.0771305555555,-17.99145,25.8049111111111,-18.0484277777778,25.8130638888889,-17.8359222222222,25.7089777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1558756800,-18.088625,26.4080111111111,-17.9344416666667,25.8418333333333,-18.1732861111111,26.0265027777778,-17.9822055555555,25.8115666666667,-18.0302388888889,25.8168944444445,-17.8372366666667,25.7115333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1558843200,-18.0558666666667,26.4081833333333,-17.9324694444445,25.8441388888889,-18.1702777777778,25.9451805555556,-17.9907666666667,25.8060388888889,-18.0420333333333,25.8063888888889,-17.8378722222222,25.7128972222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1558929600,-18.0567805555555,26.4111027777778,-17.9319694444444,25.8458666666667,-18.1941361111111,25.9090916666667,-17.9838138888889,25.8088638888889,-18.0236055555556,25.8179083333333,-17.8360361111111,25.7107666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1559016000,-18.0408472222222,26.4512555555555,-17.9338694444444,25.8421222222222,-18.2592277777778,25.8849194444444,-17.9946027777778,25.8025611111111,-18.0195361111111,25.80545,-17.8363333333334,25.7115388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1559102400,-18.057675,26.4437472222222,-17.9387666666667,25.8412266666667,-18.2901972222222,25.9150527777778,-17.9898533333333,25.80617,-18.0205638888889,25.8319166666667,-17.8365972222222,25.7097583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1559188800,-18.0233233333333,26.4251766666667,-17.9327472222222,25.8452083333333,-18.2696388888889,25.919625,-17.9927138888889,25.804575,-18.0308388888889,25.8228111111111,-17.8364416666667,25.7113888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1559275200,-18.0072972222222,26.441725,-17.9277277777778,25.846225,-18.1909944444444,25.9399944444445,-17.9911194444445,25.8043555555555,-18.0388666666667,25.7984527777778,-17.836425,25.7131583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1559361600,-17.9996444444444,26.4495722222222,-17.9180138888889,25.8382444444444,-18.1892805555555,26.0080583333333,-17.9901388888889,25.8073472222222,-18.0400722222222,25.8214638888889,-17.8355138888889,25.7127138888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1559448000,-17.9739861111111,26.4114416666667,-17.9300888888889,25.8420194444444,-18.1621833333333,26.0530916666667,-17.9921722222222,25.8061333333333,-18.0685472222222,25.8301583333333,-17.8319861111111,25.7030388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1559534400,-17.97325,26.4178277777778,-17.9239972222222,25.8399305555556,-18.1709111111111,26.0509277777778,-17.9900694444445,25.8078722222222,-18.05091,25.7982766666667,-17.8345527777778,25.7071777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1559620800,-17.980325,26.3963027777778,-17.9171833333333,25.8385444444445,-18.1798888888889,26.05025,-17.9884194444444,25.8064583333333,-18.0215805555556,25.8025833333333,-17.8369666666667,25.7107638888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1559707200,-17.9627138888889,26.3694527777778,-17.9252138888889,25.8414361111111,-18.2435277777778,26.0962444444445,-17.9937472222222,25.805575,-18.0282972222222,25.798025,-17.8331833333333,25.7145722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1559793600,-17.9428805555556,26.2862777777778,-17.9176652777778,25.8387152777778,-18.2562333333333,26.068825,-17.9868416666667,25.8083333333333,-18.0321666666667,25.8036472222222,-17.8290305555556,25.7523055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1559880000,-17.9401972222222,26.2949666666667,-17.9169777777778,25.8355680555556,-18.2550888888889,26.0545416666667,-17.987775,25.8081527777778,-18.0156444444445,25.7411388888889,-17.8283638888889,25.7563888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1559966400,-17.961725,26.3927138888889,-17.9271930555555,25.8468902777778,-18.2399722222222,26.069225,-17.9807083333333,25.8092777777778,-17.9586972222222,25.731,-17.8094366666667,25.7758533333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1560052800,-17.9672138888889,26.4184833333333,-17.9312055555556,25.8452125,-18.2496694444445,26.1018722222222,-17.9786333333333,25.8134666666666,-17.9536111111111,25.7547166666667,-17.8323194444444,25.7502333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1560139200,-17.9750138888889,26.4025194444445,-17.9257236111111,25.8414583333333,-18.2371388888889,26.0997194444444,-17.9841472222222,25.8121055555556,-17.9591944444444,25.7788083333333,-17.8450361111111,25.7732472222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1560225600,-17.97735,26.3837866666667,-17.9190138888889,25.8393375,-18.171075,26.0555472222222,-17.9806916666667,25.8097027777778,-17.9544466666667,25.7566766666667,-17.8742916666667,25.8304305555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1560312000,-17.9707305555556,26.3954638888889,-17.9201597222222,25.8402027777778,-18.1592222222222,26.0697,-17.9818166666667,25.81292,-17.9832944444445,25.7299166666667,-17.8788055555556,25.8519805555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1560398400,-17.9750555555555,26.3808694444444,-17.9189305555556,25.8355777777778,-18.1617305555556,26.0752472222222,-17.9944583333333,25.8031694444444,-18.0076666666667,25.7598527777778,-17.8819305555556,25.8506305555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1560484800,-17.9761166666667,26.4018416666666,-17.9250638888889,25.8387194444444,-18.2337388888889,26.0807611111111,-17.9830805555555,25.8116833333333,-18.0075722222222,25.7633888888889,-17.88099,25.84717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1560571200,-17.97225,26.4096305555555,-17.9320847222222,25.8456236111111,-18.2419027777778,26.0833638888889,-17.9906138888889,25.8071388888889,-18.0031361111111,25.7719111111111,-17.8751694444444,25.8363777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1560657600,-17.9636944444444,26.4017111111111,-17.9307638888889,25.8438166666667,-18.2460666666667,26.0982333333334,-17.9920861111111,25.8062805555555,-17.9904722222222,25.7859166666667,-17.8811916666667,25.8504944444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1560744000,-17.9689305555555,26.3778666666667,-17.9502597222222,25.8281513888889,-18.2366194444445,26.0857361111111,-17.9877361111111,25.8065166666667,-17.9730083333333,25.7434361111111,-17.9025944444444,25.8649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1560830400,-17.9910533333333,26.42812,-17.9284402777778,25.8420388888889,-18.220575,26.0838166666667,-17.9893777777778,25.8011944444444,-17.9774055555556,25.7296861111111,-17.91363,25.88178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1560916800,-17.9998555555555,26.4176222222222,-17.9170013888889,25.8336083333333,-18.2315305555556,26.0884444444444,-17.9870888888889,25.8069888888889,-17.9637888888889,25.7368,-17.8746388888889,25.8239694444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1561003200,-18.0282388888889,26.4331388888889,-17.9229069444444,25.8416277777778,-18.2198722222222,26.0770361111111,-17.9896583333333,25.8072055555556,-17.9691583333333,25.7648361111111,-17.8612138888889,25.8206138888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1561089600,-18.0849888888889,26.3898777777778,-17.9329319444444,25.8415402777778,-18.2421566666667,26.0690566666667,-17.9896166666667,25.8045466666667,-17.9565133333333,25.78933,-17.8864166666667,25.8508055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1561176000,-18.1052527777778,26.3281222222222,-17.9166208333333,25.8315875,-18.25565,26.0554972222222,-17.9870083333333,25.8090861111111,-17.9090805555556,25.8416944444444,-17.8782805555555,25.836625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1561262400,-18.1342083333333,26.3113055555555,-17.9185888888889,25.8336916666667,-18.2697333333333,26.0572277777778,-17.9939666666667,25.8001,-17.91165,25.8348972222222,-17.87775,25.8339066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1561348800,-18.1218138888889,26.3155888888889,-17.9266319444444,25.8429444444444,-18.2669416666667,26.0458111111111,-17.99375,25.8008277777778,-17.9035916666667,25.8326194444445,-17.8816972222222,25.8487833333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1561435200,-18.0901638888889,26.2818611111111,-17.9119319444444,25.8337527777778,-18.2734611111111,26.049375,-17.9914555555556,25.8038305555555,-17.9108472222222,25.8076361111111,-17.8831583333333,25.8487527777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1561521600,-18.0601583333333,26.29225,-17.9136986111111,25.8347097222222,-18.2578444444444,26.0509694444445,-17.9805388888889,25.8116888888889,-17.9088,25.8252305555556,-17.8836722222222,25.8845222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1561608000,-18.0754305555556,26.3245055555556,-17.9160722222222,25.8412694444444,-18.2558611111111,26.06755,-17.9888416666667,25.8188111111111,-17.9173444444444,25.8372472222222,-17.9010555555556,25.8890333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1561694400,-18.1178444444445,26.3547638888889,-17.9287875,25.8467763888889,-18.2532555555556,26.0576833333333,-18.0787027777778,25.8412888888889,-17.9087388888889,25.8376277777778,-17.87525,25.8260611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1561780800,-18.13645,26.3777055555556,-17.9286696969697,25.8401151515152,-18.2692888888889,26.0820361111111,-18.1429138888889,25.9413583333333,-17.9417722222222,25.8008555555555,-17.8406138888889,25.7893472222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1561867200,-18.14336,26.4541166666667,-17.9147180555556,25.83365,-18.22631,26.2502933333333,-18.2292888888889,26.0844805555555,-17.988475,25.7863333333333,-17.80611,25.77204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1561953600,-18.1392,26.4744444444445,-17.9176027777778,25.8419555555556,-18.2321166666667,26.2874194444445,-18.1370138888889,26.0429888888889,-17.9904861111111,25.7489388888889,-17.7562861111111,25.7534722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1562040000,-18.1379277777778,26.4764666666667,-17.9291861111111,25.841275,-18.24415,26.2733472222222,-18.0405972222222,26.1123583333334,-17.97235,25.7733611111111,-17.7780944444444,25.753625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1562126400,-18.1360638888889,26.4763722222222,-17.9154736111111,25.834425,-18.1956027777778,26.280675,-18.0639266666667,26.0872166666667,-17.9657694444444,25.7920638888889,-17.802825,25.754775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1562212800,-18.1378,26.4736944444444,-17.9165694444444,25.8332291666667,-18.1772916666667,26.3042555555555,-18.0440472222222,26.1232944444445,-17.9456777777778,25.7594833333333,-17.8533777777778,25.7968472222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1562299200,-18.1415916666667,26.4695916666667,-17.9103409090909,25.8352863636364,-18.1778555555556,26.3196611111111,-18.1025583333333,26.0698305555555,-17.951875,25.7325333333333,-17.8835527777778,25.8319111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1562385600,-18.1463472222222,26.4209944444444,-17.9057180555556,25.8290319444444,-18.1822861111111,26.315925,-18.1511944444445,25.9779916666667,-17.9876861111111,25.7395277777778,-17.8885166666667,25.83398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1562472000,-18.1519472222222,26.4101638888889,-17.9102277777778,25.8323986111111,-18.1655305555556,26.3505111111111,-18.1475083333333,25.9621305555556,-18.0197333333333,25.7435166666667,-17.8819472222222,25.8473111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1562558400,-18.1499138888889,26.4316222222222,-17.9155541666667,25.8377069444444,-18.2065333333333,26.3061166666667,-18.1508805555556,25.9095444444445,-18.0648444444445,25.7225944444445,-17.8824888888889,25.8475722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1562644800,-18.137875,26.4771027777778,-17.9247375,25.8419777777778,-18.2223777777778,26.2894944444444,-18.1334027777778,25.8689,-18.0643833333333,25.7309083333333,-17.8808694444444,25.8494333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1562731200,-18.0900194444445,26.6090138888889,-17.9151375,25.8313458333333,-18.2219638888889,26.2875694444444,-18.1432333333333,25.8969472222222,-18.0691277777778,25.7320861111111,-17.8716833333333,25.8294777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1562817600,-18.12741,26.4285866666667,-17.9184666666667,25.8310916666667,-18.2198,26.25603,-18.1479472222222,25.9194194444445,-18.0670166666667,25.7318533333333,-17.8874777777778,25.8518666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1562904000,-18.1994805555556,26.3201472222222,-17.9182638888889,25.8281347222222,-18.2272888888889,26.2571916666667,-18.1637305555556,25.9805111111111,-18.0616,25.7946194444445,-17.87939,25.8389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1562990400,-18.2301111111111,26.2760638888889,-17.9202236111111,25.8380013888889,-18.2307666666667,26.2767027777778,-18.1512166666666,25.9672305555556,-18.0569444444445,25.80625,-17.8853444444445,25.8792222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1563076800,-18.2229527777778,26.2976972222222,-17.9140944444444,25.8279583333333,-18.2218694444445,26.3002111111111,-18.1667888888889,25.9699944444444,-18.0497277777778,25.8099305555555,-17.8798166666667,25.9894666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1563163200,-18.2110027777778,26.2703638888889,-17.9170194444444,25.8334666666667,-18.2201638888889,26.2674111111111,-18.1593888888889,25.9873583333333,-18.0714638888889,25.8028166666667,-17.8845305555555,25.8716722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1563249600,-18.1199388888889,26.3431444444444,-17.9194888888889,25.8380986111111,-18.11684,26.34166,-18.1283361111111,25.9989027777778,-18.0561166666667,25.8093388888889,-17.8754055555555,25.8356083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1563336000,-18.0857777777777,26.3611333333333,-17.9084916666667,25.8355236111111,-18.0894,26.3575138888889,-18.0195055555556,26.1223861111111,-18.0397972222222,25.8075638888889,-17.8857638888889,25.8374194444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1563422400,-18.0757266666667,26.3535833333333,-17.9192041666667,25.8346638888889,-18.075075,26.3532527777778,-18.1139638888889,26.055125,-18.0409222222222,25.8115777777778,-17.888625,25.8313861111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1563508800,-18.0927777777778,26.3643277777778,-17.9194486111111,25.8389194444444,-18.0919444444445,26.3630083333333,-18.1662472222222,26.0809388888889,-18.0273027777778,25.8116916666667,-17.8842583333333,25.8472277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1563595200,-18.0928777777778,26.3443722222222,-17.9383944444444,25.8382833333333,-18.0924111111111,26.3426333333333,-18.154275,26.0826333333333,-18.0341888888889,25.8080277777778,-17.8853033333333,25.84609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1563681600,-18.0956138888889,26.3387805555556,-17.9442083333333,25.8140388888889,-18.0953361111111,26.3399666666667,-18.1519033333333,26.10797,-18.0373722222222,25.8087916666667,-17.8849055555556,25.8529944444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1563768000,-18.0949277777778,26.3392944444444,-17.9125777777778,25.8256333333333,-18.0954444444444,26.3388083333333,-18.1821638888889,26.1340138888889,-18.0340527777778,25.8114472222222,-17.8994444444444,25.8586972222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1563854400,-18.1016527777778,26.3321111111111,-17.9177263888889,25.8387888888889,-18.1003972222222,26.3263444444445,-18.165375,26.0742972222222,-18.0350611111111,25.8076805555556,-17.9075361111111,25.8583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1563940800,-18.103725,26.3139,-17.9295,25.8427194444444,-18.1025833333333,26.3119666666667,-18.152125,26.0463555555556,-18.0343666666666,25.8082138888889,-17.9136444444445,25.8629638888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1564027200,-18.10515,26.3084444444444,-17.9223805555555,25.8449333333333,-18.1051722222222,26.3055166666666,-18.1059944444444,26.0380916666667,-18.0224722222222,25.8055055555555,-17.9150833333333,25.8752222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1564113600,-18.1005111111111,26.31775,-17.9276861111111,25.8466083333333,-18.1032888888889,26.312375,-18.0711,26.0857666666667,-18.0218666666667,25.8055472222222,-17.8854694444444,25.8584083333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1564200000,-18.0931,26.3422555555555,-17.9279902777778,25.8450291666667,-18.0775472222222,26.3249305555556,-18.148875,25.9717111111111,-18.0334694444444,25.8093305555556,-17.8888611111111,25.9310361111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1564286400,-18.0886305555556,26.3662083333333,-17.9231138888889,25.8446430555556,-18.0576305555556,26.2911083333333,-18.1259583333333,25.8430888888889,-18.0297055555556,25.810175,-17.901525,25.9602527777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
