"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"1",2019-05-01,34.8981017301331,21.7553429591184,0,25.0854216591568,19.9184275871798,30.4108568533231,NA,NA,NA,NA,NA,NA,NA,NA,20.4824438016275,0.219187297238691,5
"2",2019-05-02,33.9122021604965,23.2214103539796,0,23.9507126171207,18.8544765766348,29.9320725475279,NA,NA,NA,NA,NA,NA,NA,NA,18.9722026098359,0.209009271734882,5
"3",2019-05-03,35.5579970975608,28.0545127995748,0,26.5272740348632,20.3035182977138,29.5037752995168,NA,NA,NA,NA,NA,NA,NA,NA,20.5645872264815,0.222275642843203,5
"4",2019-05-04,38.9379032992698,25.4776630644981,0,23.4319284594052,17.8835571920695,27.3701148016756,NA,NA,NA,NA,NA,NA,NA,NA,18.2706758996357,0.198794512808387,5
"5",2019-05-05,37.5013408728304,28.9232610665393,0,26.8717769933021,18.8412560666369,29.674938830031,NA,NA,NA,NA,NA,NA,NA,NA,20.9980328552894,0.221332282067912,5
"6",2019-05-06,35.6689145228809,29.1297175955103,0,27.4765403806584,20.8644248087672,28.6510924621779,NA,NA,NA,NA,NA,NA,NA,NA,21.7691847039049,0.234071254127068,5
"7",2019-05-07,28.9369193222901,33.288001527487,0,32.0274794032564,27.3182851564986,31.6954899012401,NA,NA,NA,NA,NA,NA,NA,NA,25.2486427395137,0.276822432926805,5
"8",2019-05-08,24.3861989883525,34.8074734157594,0,34.1373341741208,29.6687980736818,32.5420682605379,NA,NA,NA,NA,NA,NA,NA,NA,26.5239968682974,0.303858542302586,5
"9",2019-05-09,22.7214044003226,35.338346945428,0,33.0991121127085,31.8772150713802,41.4836141516009,NA,NA,NA,NA,NA,NA,NA,NA,27.7618124434363,0.315395991505544,5
"10",2019-05-10,29.410599278246,29.9391296553523,0,28.9185383111741,24.8325009436024,45.3619915656111,NA,NA,NA,NA,NA,NA,NA,NA,23.0899064573313,0.257812763714517,5
"11",2019-05-11,29.0420355103742,33.5522213417704,0,29.8124001477383,24.7259848605569,45.3172198665201,NA,NA,NA,NA,NA,NA,NA,NA,26.0354808987359,0.281395710316448,5
"12",2019-05-12,26.4457144939524,30.448675814461,0,27.746338580878,30.1410864451822,40.3702208899211,NA,NA,NA,NA,NA,NA,NA,NA,23.7606061424912,0.277059424607039,5
"13",2019-05-13,25.4628493520312,32.5039049716461,0,30.5368283401481,26.6767886090619,41.5034850164167,NA,NA,NA,NA,NA,NA,NA,NA,26.0989237077775,0.301018422521245,5
"14",2019-05-14,25.7812849509087,31.8067496592035,0,29.0492191784663,25.5778310633761,41.2943584691137,NA,NA,NA,NA,NA,NA,NA,NA,24.7961377693751,0.287024518080449,5
"15",2019-05-15,24.372832234881,35.7233874337165,0,31.3897890904391,27.5409609654894,49.3505548935006,NA,NA,NA,NA,NA,NA,NA,NA,27.7674838783168,0.311744500737831,5
"16",2019-05-16,17.7075054798508,44.3555688087742,0,40.325780869234,36.2116873004108,58.887439422985,NA,NA,NA,NA,NA,NA,NA,NA,36.9336393699282,0.397878782594552,5
"17",2019-05-17,18.6416289384151,41.9147039310658,0,39.2668153137888,35.5703556953524,57.2446266634213,NA,NA,NA,NA,NA,NA,NA,NA,35.7548294648661,0.386823763979143,5
"18",2019-05-18,21.3073156308007,43.7299442847586,0,40.4903518764625,35.5445660507839,61.4776646524243,NA,NA,NA,NA,NA,NA,NA,NA,37.0561734685801,0.394728875635603,5
"19",2019-05-19,25.6218513506548,42.5012162615854,0,40.0596053983672,34.6005734414748,58.1266842221526,NA,NA,NA,NA,NA,NA,NA,NA,36.0535775639372,0.384910192895265,5
"20",2019-05-20,36.8850978052667,44.1507649242392,0,39.2296764582359,34.8774351691871,58.4695631102997,NA,NA,NA,NA,NA,NA,NA,NA,36.2163975406594,0.385528491691411,5
"21",2019-05-21,41.9524440558986,42.9141383319329,0,38.5080860347005,33.7624780159571,57.5910143066713,NA,NA,NA,NA,NA,NA,NA,NA,35.7099037122766,0.377989702619265,5
"22",2019-05-22,44.2811680853335,42.0142917147418,0,38.912624461394,35.3602783016571,58.3047574087366,NA,NA,NA,NA,NA,NA,NA,NA,36.1565468572717,0.385639438595786,5
"23",2019-05-23,42.706641962011,41.1655704548065,0,38.3571461551133,36.9158830097907,57.3313221874532,NA,NA,NA,NA,NA,NA,NA,NA,34.8876071727561,0.377814596001542,5
"24",2019-05-24,42.2800704873586,40.5851419989716,0,37.9179968449548,33.0179037352083,57.0628206442332,NA,NA,NA,NA,NA,NA,NA,NA,34.5060688113648,0.374267552581918,5
