"","ï..Time","Latitude","Longitude","doy","BulNum"
"52","2020-02-03 03:00:32",-18.1777333333333,26.1247666666667,34,"1"
"529","2020-02-03 03:00:32",-18.4311666666667,25.6615833333333,34,"10"
"5210","2020-02-03 03:00:32",-17.9967833333333,25.7753166666667,34,"12"
"5211","2020-02-03 03:00:32",-18.8594833333333,26.086,34,"13"
"526","2020-02-03 03:00:33",-17.9573,25.7818333333333,34,"8"
"527","2020-02-03 04:00:32",-18.4724833333333,25.6187833333333,34,"9"
"56","2020-02-03 07:00:32",-18.1740333333333,26.1004833333333,34,"1"
"566","2020-02-03 07:00:32",-17.9479666666667,25.775,34,"8"
"569","2020-02-03 07:00:32",-18.4293,25.65945,34,"10"
"5611","2020-02-03 07:00:32",-18.8794833333333,26.0913166666667,34,"13"
"5610","2020-02-03 07:00:33",-18.0012166666667,25.75865,34,"12"
"567","2020-02-03 08:00:32",-18.4711166666667,25.6196,34,"9"
"60","2020-02-03 11:00:32",-18.1701833333333,26.07895,34,"1"
"606","2020-02-03 11:00:32",-17.9348666666667,25.7766833333333,34,"8"
"609","2020-02-03 11:00:32",-18.4239833333333,25.64875,34,"10"
"6010","2020-02-03 11:00:32",-17.9939666666667,25.7521,34,"12"
"6011","2020-02-03 11:00:32",-18.90305,26.1070833333333,34,"13"
"607","2020-02-03 12:00:32",-18.4684,25.6263,34,"9"
"64","2020-02-03 15:00:32",-18.1715666666667,26.0678833333333,34,"1"
"649","2020-02-03 15:00:32",-18.42365,25.6526833333333,34,"10"
"6410","2020-02-03 15:00:32",-18.0002833333333,25.7636,34,"12"
"6411","2020-02-03 15:00:32",-18.8976166666667,26.13765,34,"13"
"647","2020-02-03 16:00:32",-18.4724,25.63825,34,"9"
"646","2020-02-03 17:00:32",-17.9330833333333,25.77215,34,"8"
"1213","2020-02-03 18:00:45",-17.91625,25.7453166666667,34,"14"
"68","2020-02-03 19:00:32",-18.1889833333333,26.0943666666667,34,"1"
"689","2020-02-03 19:00:32",-18.4247666666667,25.6596166666667,34,"10"
"6810","2020-02-03 19:00:32",-17.98975,25.7908833333333,34,"12"
"6811","2020-02-03 19:01:26",-18.8992,26.1455333333333,34,"13"
"687","2020-02-03 20:00:32",-18.4671666666667,25.6507666666667,34,"9"
"686","2020-02-03 21:00:32",-17.93065,25.7933,34,"8"
"72","2020-02-03 23:00:32",-18.20015,26.1032166666667,34,"1"
"729","2020-02-03 23:00:32",-18.4277833333333,25.6621166666667,34,"10"
"7210","2020-02-03 23:00:32",-17.9906666666667,25.7790166666667,34,"12"
"7211","2020-02-03 23:00:32",-18.8918666666667,26.17935,34,"13"
"727","2020-02-04 00:00:32",-18.4738833333333,25.65215,35,"9"
"726","2020-02-04 01:00:32",-17.9279333333333,25.79845,35,"8"
"76","2020-02-04 03:00:32",-18.1958166666667,26.1061833333333,35,"1"
"769","2020-02-04 03:00:32",-18.4270833333333,25.65565,35,"10"
"7610","2020-02-04 03:00:32",-17.9898,25.77605,35,"12"
"7611","2020-02-04 03:00:32",-18.8490333333333,26.2173833333333,35,"13"
"767","2020-02-04 04:00:32",-18.4748666666667,25.6636,35,"9"
"766","2020-02-04 05:00:32",-17.9278,25.79965,35,"8"
"80","2020-02-04 07:00:32",-18.1812333333333,26.0893166666667,35,"1"
"809","2020-02-04 07:00:32",-18.4304833333333,25.6523833333333,35,"10"
"8010","2020-02-04 07:00:32",-17.99565,25.7634166666667,35,"12"
"8011","2020-02-04 07:00:32",-18.8441333333333,26.2244,35,"13"
"807","2020-02-04 08:00:32",-18.4745833333333,25.6672,35,"9"
"806","2020-02-04 09:00:32",-17.9098333333333,25.8123166666667,35,"8"
"84","2020-02-04 11:00:32",-18.1637666666667,26.07615,35,"1"
"849","2020-02-04 11:00:32",-18.4301166666667,25.6454333333333,35,"10"
"8410","2020-02-04 11:00:32",-18.0023166666667,25.7503166666667,35,"12"
"8411","2020-02-04 11:00:32",-18.80515,26.2213333333333,35,"13"
"847","2020-02-04 12:00:32",-18.4828,25.6707333333333,35,"9"
"846","2020-02-04 13:00:32",-17.9007666666667,25.8055833333333,35,"8"
"889","2020-02-04 15:00:32",-18.4215,25.6476,35,"10"
"8811","2020-02-04 15:00:32",-18.7838833333333,26.24595,35,"13"
"8810","2020-02-04 15:01:03",-17.98815,25.7496333333333,35,"12"
"88","2020-02-04 16:00:32",-18.1738833333333,26.0729833333333,35,"1"
"887","2020-02-04 16:00:32",-18.4876833333333,25.6760666666667,35,"9"
"886","2020-02-04 17:00:32",-17.9102666666667,25.7840666666667,35,"8"
"1613","2020-02-04 18:01:03",-17.90305,25.7327,35,"14"
"929","2020-02-04 19:00:32",-18.425,25.6452,35,"10"
"9210","2020-02-04 19:00:32",-18.0061666666667,25.7751833333333,35,"12"
"9211","2020-02-04 19:00:32",-18.7767833333333,26.2679833333333,35,"13"
"92","2020-02-04 20:00:32",-18.1914666666667,26.0989833333333,35,"1"
"927","2020-02-04 20:00:32",-18.4935333333333,25.6796833333333,35,"9"
"926","2020-02-04 21:00:32",-17.9187,25.7805333333333,35,"8"
"9611","2020-02-04 23:00:32",-18.7818833333333,26.2783333333333,35,"13"
"9610","2020-02-04 23:00:51",-17.9896833333333,25.77615,35,"12"
"967","2020-02-05 00:00:32",-18.4937333333333,25.6796666666667,36,"9"
"969","2020-02-05 00:00:32",-18.433,25.6396333333333,36,"10"
"96","2020-02-05 01:00:32",-18.2244166666667,26.1904833333333,36,"1"
"966","2020-02-05 01:00:32",-17.9189,25.7491166666667,36,"8"
"10010","2020-02-05 03:00:32",-17.9896,25.7763,36,"12"
"10011","2020-02-05 03:00:32",-18.7891333333333,26.2815333333333,36,"13"
"100","2020-02-05 05:00:32",-18.2105166666667,26.2194333333333,36,"1"
"1006","2020-02-05 05:00:32",-17.9219,25.7498,36,"8"
"1007","2020-02-05 05:00:32",-18.4883833333333,25.6767166666667,36,"9"
"1009","2020-02-05 05:00:32",-18.4331,25.6392,36,"10"
"10411","2020-02-05 07:00:32",-18.80255,26.2722666666667,36,"13"
"10410","2020-02-05 07:01:03",-18.0000166666667,25.7596,36,"12"
"1047","2020-02-05 09:00:32",-18.48975,25.6719333333333,36,"9"
"1049","2020-02-05 09:00:32",-18.43505,25.64645,36,"10"
"1046","2020-02-05 09:00:33",-17.9300833333333,25.7478166666667,36,"8"
"104","2020-02-05 09:01:03",-18.2314166666667,26.2520833333333,36,"1"
"10810","2020-02-05 11:00:32",-18.0049833333333,25.74875,36,"12"
"10811","2020-02-05 11:00:32",-18.8116833333333,26.2611666666667,36,"13"
"1086","2020-02-05 13:00:32",-17.93125,25.7423333333333,36,"8"
"1087","2020-02-05 13:00:32",-18.48765,25.6695666666667,36,"9"
"1089","2020-02-05 13:00:32",-18.4242833333333,25.6442166666667,36,"10"
"108","2020-02-05 13:00:33",-18.2304333333333,26.2429333333333,36,"1"
"11210","2020-02-05 15:00:32",-18.0019166666667,25.7588666666667,36,"12"
"11211","2020-02-05 15:00:32",-18.8183166666667,26.2485833333333,36,"13"
"112","2020-02-05 17:00:32",-18.2668,26.2588666666667,36,"1"
"1127","2020-02-05 17:00:32",-18.4872833333333,25.6818833333333,36,"9"
"1129","2020-02-05 17:00:32",-18.42535,25.6494833333333,36,"10"
"1126","2020-02-05 18:00:32",-17.92795,25.7491,36,"8"
"2013","2020-02-05 18:00:32",-17.9198,25.7514166666667,36,"14"
"11610","2020-02-05 19:00:32",-18.0049333333333,25.7719666666667,36,"12"
"11611","2020-02-05 19:00:32",-18.8662333333333,26.2226833333333,36,"13"
"116","2020-02-05 21:00:32",-18.2836666666667,26.2532166666667,36,"1"
"1167","2020-02-05 21:00:32",-18.4863666666667,25.6855833333333,36,"9"
"1169","2020-02-05 21:00:32",-18.4293833333333,25.6461333333333,36,"10"
"1166","2020-02-05 22:00:32",-17.9215833333333,25.7413,36,"8"
"12010","2020-02-05 23:00:32",-18.0049666666667,25.76225,36,"12"
"12011","2020-02-05 23:00:32",-18.8736666666667,26.2106666666667,36,"13"
"1207","2020-02-06 01:00:32",-18.47095,25.7010166666667,37,"9"
"1209","2020-02-06 01:00:32",-18.4358333333333,25.6438666666667,37,"10"
"120","2020-02-06 01:00:33",-18.2781166666667,26.2470166666667,37,"1"
"1206","2020-02-06 02:00:32",-17.92845,25.7301,37,"8"
"12410","2020-02-06 03:00:32",-18.0025166666667,25.7547,37,"12"
"12411","2020-02-06 03:00:32",-18.8894333333333,26.2037333333333,37,"13"
"124","2020-02-06 05:00:32",-18.2771333333333,26.24755,37,"1"
"1247","2020-02-06 05:00:32",-18.4708333333333,25.6995,37,"9"
"1249","2020-02-06 05:00:33",-18.4363,25.6440166666667,37,"10"
"1246","2020-02-06 06:00:32",-17.9283666666667,25.7301666666667,37,"8"
"12810","2020-02-06 07:00:32",-18.0052666666667,25.7486333333333,37,"12"
"12811","2020-02-06 07:00:32",-18.8953,26.1993333333333,37,"13"
"128","2020-02-06 09:00:32",-18.28925,26.2682666666667,37,"1"
"1287","2020-02-06 09:00:32",-18.4679833333333,25.6945333333333,37,"9"
"1289","2020-02-06 09:00:32",-18.4343,25.6520333333333,37,"10"
"1286","2020-02-06 10:00:57",-17.93175,25.7456333333333,37,"8"
"13210","2020-02-06 11:00:32",-18.0053333333333,25.7372833333333,37,"12"
"13211","2020-02-06 11:00:32",-18.8996166666667,26.2093333333333,37,"13"
"132","2020-02-06 13:00:32",-18.3036166666667,26.2854333333333,37,"1"
"1327","2020-02-06 13:00:32",-18.451,25.6814,37,"9"
"1329","2020-02-06 13:00:32",-18.4373666666667,25.6632333333333,37,"10"
"1326","2020-02-06 14:00:32",-17.9307333333333,25.75065,37,"8"
"13610","2020-02-06 15:00:32",-17.9935333333333,25.7321166666667,37,"12"
"13611","2020-02-06 15:00:32",-18.8891,26.2218833333333,37,"13"
