"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"1",2019-05-01,54.8415528829097,9.11996638518427,30.4108568533231,7.0854181396859,13.3389121242509,0,NA,NA,NA,NA,NA,NA,NA,NA,0.586124326755683,3.58637756022342,3
"2",2019-05-02,55.5530413634444,6.95801701729544,29.9320725475279,7.13362773869459,13.1488125824979,0,NA,NA,NA,NA,NA,NA,NA,NA,0.478171456994428,3.19062556315431,3
"3",2019-05-03,55.0449554789327,1.95432004720875,29.5037752995168,6.63919909473513,12.1462835497987,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0934299369413194,2.5152635971327,2
"4",2019-05-04,56.6369495703663,3.79205767136972,27.3701148016756,6.52296774826921,14.2605709906865,0,NA,NA,NA,NA,NA,NA,NA,NA,0.884898673497983,3.30159262993455,3
"5",2019-05-05,56.6390334398975,2.1520439380426,29.674938830031,7.07228858112691,16.2912363200692,0,NA,NA,NA,NA,NA,NA,NA,NA,0.829973538099257,3.15410971932925,3
"6",2019-05-06,54.1195223325846,5.99538357939783,28.6510924621779,8.05100912500661,16.5128132245564,0,NA,NA,NA,NA,NA,NA,NA,NA,2.9886807382903,5.24017770427439,3
"7",2019-05-07,52.8706060937623,4.92771234030094,31.6954899012401,7.198338429325,13.1628090760694,0,NA,NA,NA,NA,NA,NA,NA,NA,1.79043568702846,4.06054745028064,3
"8",2019-05-08,53.3659124712096,5.32537917190017,32.5420682605379,7.90093269882393,13.4994434568042,0,NA,NA,NA,NA,NA,NA,NA,NA,2.19433658546583,4.57968275990191,3
"9",2019-05-09,62.4800398910301,6.37126131424339,41.4836141516009,9.98029707277925,17.8514295986371,0,NA,NA,NA,NA,NA,NA,NA,NA,1.61712072613568,5.27074369824474,4
"10",2019-05-10,69.2340684384523,15.4262016897092,45.3619915656111,17.4220054856046,23.9596824804172,0,NA,NA,NA,NA,NA,NA,NA,NA,4.33351679891237,13.5380084433603,5
"11",2019-05-11,69.3218109183847,12.0676514812114,45.3172198665201,16.0890766162852,24.8877057572813,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91186121007104,10.6082939554408,5
"12",2019-05-12,65.2618497294343,9.92201212423806,40.3702208899211,15.5781226785716,24.7496633758198,0,NA,NA,NA,NA,NA,NA,NA,NA,0.106886801163185,7.5499254208373,4
"13",2019-05-13,65.5141406780112,9.06678960504076,41.5034850164167,14.1505033729065,22.4366687060369,0,NA,NA,NA,NA,NA,NA,NA,NA,0.35877137044846,6.64450262898293,4
"14",2019-05-14,64.6659746267423,9.58486192183986,41.2943584691137,15.4913960788787,21.6899832491821,0,NA,NA,NA,NA,NA,NA,NA,NA,0.757085582750929,7.66047655189098,5
"15",2019-05-15,70.5363703799185,13.7911293524977,49.3505548935006,19.4387210406006,25.8029618852982,0,NA,NA,NA,NA,NA,NA,NA,NA,1.13576097352812,12.3926020348071,5
"16",2019-05-16,70.0306416280166,14.6863205984232,58.887439422985,19.8793653300763,25.348277559154,0,NA,NA,NA,NA,NA,NA,NA,NA,1.24055228008219,12.7727820264959,5
"17",2019-05-17,68.8522047299093,15.3812440305489,57.2446266634213,19.4051965785432,24.6548165042791,0,NA,NA,NA,NA,NA,NA,NA,NA,1.59178739428115,12.3070691820208,5
"18",2019-05-18,72.2180321954372,17.9452955455521,61.4776646524243,21.5969197056038,27.9853336242745,0,NA,NA,NA,NA,NA,NA,NA,NA,3.37795354368602,15.3558488950061,5
"19",2019-05-19,71.0087949805318,16.3171046555142,58.1266842221526,18.1363365716866,24.8818320449781,0,NA,NA,NA,NA,NA,NA,NA,NA,1.05127061741082,13.4231544192497,5
"20",2019-05-20,73.5006582564394,15.1131404992467,58.4695631102997,19.4628504706787,24.8644408677808,0,NA,NA,NA,NA,NA,NA,NA,NA,1.31957450211657,13.681488643614,5
"21",2019-05-21,72.3001540893335,15.6615054070482,57.5910143066713,19.2487329693075,24.5762456124253,0,NA,NA,NA,NA,NA,NA,NA,NA,1.05531360406043,13.4484923894033,5
"22",2019-05-22,74.5312119631513,16.7962105115804,58.3047574087366,19.7301114679417,24.1525471444611,0,NA,NA,NA,NA,NA,NA,NA,NA,1.11184349476188,13.5047215843118,5
"23",2019-05-23,75.481873235415,16.6711924440407,57.3313221874532,19.4122592374863,21.025712035146,0,NA,NA,NA,NA,NA,NA,NA,NA,1.22143537639603,13.5918790716939,5
"24",2019-05-24,74.434064427317,16.9758996169795,57.0628206442332,19.6285675145654,25.6961378706105,0,NA,NA,NA,NA,NA,NA,NA,NA,1.32515329007022,13.7030111074568,5
"25",2019-05-25,72.742213527278,16.579565706017,48.1811234597155,18.7997216039324,23.7648640287585,0,NA,NA,NA,NA,NA,NA,NA,NA,1.04331532334598,13.4209906563459,5
"26",2019-05-26,71.2865915445899,16.4612512700368,43.2514134131379,19.243454966863,24.4489742431432,0,NA,NA,NA,NA,NA,NA,NA,NA,0.896296550647896,13.2753873547902,5
"27",2019-05-27,71.8486740026514,16.8427481505594,44.211327697681,18.9750927406609,23.2951556892139,0,NA,NA,NA,NA,NA,NA,NA,NA,1.16118050313438,13.5645598008022,5
"28",2019-05-28,74.858265193685,16.6243201416139,49.9554831854824,19.6826945791062,22.3132039769466,0,NA,NA,NA,NA,NA,NA,NA,NA,1.07971318087232,13.4867862024391,5
"29",2019-05-29,74.9177253632765,17.0290839591184,54.2344366337543,19.4279023022138,23.6236935108521,0,NA,NA,NA,NA,NA,NA,NA,NA,1.22833607617571,13.5969522813347,5
"30",2019-05-30,71.8886218170668,16.7739191075231,52.23477112169,19.5787732030621,24.1594156145135,0,NA,NA,NA,NA,NA,NA,NA,NA,1.08813973249075,13.4896928190458,5
"31",2019-05-31,72.7675265686997,16.3666295498683,45.1233995303801,19.3349472622783,23.9889154013562,0,NA,NA,NA,NA,NA,NA,NA,NA,0.93454750125789,13.3631580076899,5
"32",2019-06-01,73.3488569350265,15.1919524307858,48.5958117445816,19.4809776791246,25.0687863379175,0,NA,NA,NA,NA,NA,NA,NA,NA,1.0216452816516,13.4627366624704,5
"33",2019-06-02,70.0990894730459,17.2852372677171,49.8993250122245,20.4144978901359,29.0456536538492,0,NA,NA,NA,NA,NA,NA,NA,NA,2.02809773368792,14.4227913051049,5
"34",2019-06-03,70.228425027623,16.2150792195447,50.0019155446426,19.8478839614871,25.6359446178009,0,NA,NA,NA,NA,NA,NA,NA,NA,1.54445391670837,13.9339824964746,5
"35",2019-06-04,67.9888198218407,15.2147442153287,50.282882044393,19.2185740428454,22.3763332323922,0,NA,NA,NA,NA,NA,NA,NA,NA,1.12324380016435,13.4967131875559,5
"36",2019-06-05,64.7594419269804,15.9541672213666,58.6554632899443,19.910821749573,23.1620294232503,0,NA,NA,NA,NA,NA,NA,NA,NA,1.05163267709452,13.5065055303463,5
"37",2019-06-06,53.0147559748637,12.9130445626193,56.5036322820858,18.3789916607868,23.1482637975147,0,NA,NA,NA,NA,NA,NA,NA,NA,1.46777302729532,11.5274219387614,5
"38",2019-06-07,53.3931974261486,12.4729045698889,55.521897863345,18.43380932037,20.8996577081292,0,NA,NA,NA,NA,NA,NA,NA,NA,1.61152320455379,11.3844531161616,5
"39",2019-06-08,61.8375752637974,14.7896189205908,55.6495868272506,19.3361703793273,17.1689762554968,0,NA,NA,NA,NA,NA,NA,NA,NA,3.57699650623083,12.5084125507335,5
